YY,MM,DD,hh,WD,WSPD GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
1999,3,8,13,203,3.9  4.6,1.47,14.29,6.69,280,1017.5,10.3,11,999,99
1999,3,8,14,178,4.9  5.9,1.48,14.29,7.44,266,1017.3,10.3,11,999,99
1999,3,8,15,155,6.6  8.1,1.4,14.29,7.44,269,1017.3,10.2,11,999,99
1999,3,8,16,156,7.9  9.0,1.31,14.29,5.68,265,1017.2,10.2,11.3,999,99
1999,3,8,17,162,9.0 11.0,1.59,14.29,6.39,233,1017.4,10.2,11.3,999,99
1999,3,8,18,152,10.2 12.2,1.4,12.5,5.04,286,1016.8,10.4,11.3,999,99
1999,3,8,19,153,11.2 13.9,1.6,4.55,4.94,162,1015.9,10.5,11.3,999,99
1999,3,8,20,161,12.2 14.4,1.84,5,5.06,159,1015.9,10.5,11.3,999,99
1999,3,8,21,162,11.5 13.8,1.86,5.26,5.1,157,1015.6,10.3,11.3,999,99
1999,3,8,22,163,12.7 15.1,1.89,5.26,5.01,160,1014.9,10.3,11.3,999,99
1999,3,8,23,157,12.9 16.0,2.28,5.56,5.25,160,1014.4,10.2,11.3,999,99
1999,3,9,0,157,12.2 14.5,2.37,5.88,5.34,176,1013.5,10.3,11.4,999,99
1999,3,9,1,163,11.6 14.2,2.36,6.25,5.36,169,1013.2,10.4,11.4,999,99
1999,3,9,2,183,7.1  8.9,2.36,5.88,5.44,167,1013.9,10.8,11.4,999,99
1999,3,9,3,192,6.7  7.8,2.34,5.56,5.45,188,1014,10.6,11.4,999,99
1999,3,9,4,200,6.8  8.1,2.41,5.88,5.85,203,1013.9,11,11.4,999,99
1999,3,9,5,226,6.7  8.1,2.36,7.69,5.94,265,1014.1,11.3,11.4,999,99
1999,3,9,6,226,6.4  7.4,2.62,7.69,6.59,272,1014.1,11.3,11.4,999,99
1999,3,9,7,207,6.1  7.7,2.49,9.09,6.65,290,1014.2,11.3,11.4,999,99
1999,3,9,8,224,7.9  9.6,2.68,9.09,6.92,264,1013.5,11,11.4,999,99
1999,3,9,9,217,8.0  9.8,3.01,10,7.31,281,1013.4,11.3,11.3,999,99
1999,3,9,10,249,7.9 10.1,3.03,11.11,6.98,289,1014.3,9.4,11.3,999,99
1999,3,9,11,271,9.0 11.0,2.8,11.11,6.83,298,1014.2,8.8,11,999,99
1999,3,9,12,278,8.6 10.4,3.14,11.11,7.06,295,1014.4,8.8,11,999,99
1999,3,9,13,282,6.4  8.6,3.02,11.11,7.04,283,1015.1,9.1,10.6,999,99
1999,3,9,14,281,8.1 10.1,3.35,11.11,7.75,293,1015.8,9.4,10.6,999,99
1999,3,9,15,295,7.5  9.5,3.14,10,7.34,277,1016.5,9.4,10.6,999,99
1999,3,9,16,298,8.0  9.5,3.52,11.11,7.72,286,1017.6,9.1,10.6,999,99
1999,3,9,17,312,4.4  6.4,3.67,11.11,7.89,295,1018.8,8.7,10.9,999,99
1999,3,9,18,302,6.2  8.0,4.03,11.11,8.25,293,1019.6,9.1,10.9,999,99
1999,3,9,19,322,5.1  6.7,3.7,12.5,8.05,295,1020.8,9,10.9,999,99
1999,3,9,20,308,5.8  7.5,3.85,12.5,8.18,303,1021.1,9.1,11,999,99
1999,3,9,21,334,5.1  7.1,4.18,12.5,8.5,304,1021.1,8.8,11,999,99
1999,3,9,22,319,4.3  5.8,4.19,12.5,8.54,308,1020.7,8.9,11,999,99
1999,3,9,23,309,5.1  6.6,4.41,12.5,9.16,306,1020.6,9,11.1,999,99
1999,3,10,0,308,6.2  8.0,4.6,12.5,9.25,302,1020.4,9.1,11.3,999,99
1999,3,10,1,318,6.7  8.3,4.39,12.5,8.88,302,1019.9,9.1,11,999,99
1999,3,10,2,320,7.6  9.7,3.97,12.5,8.57,302,1020.1,9,11,999,99
1999,3,10,3,327,7.4  9.0,3.99,12.5,8.73,300,1020.2,9,11,999,99
1999,3,10,4,325,7.7  9.8,3.32,12.5,8.01,298,1020.5,9,11,999,99
1999,3,10,5,324,7.3  9.3,3.44,12.5,8.33,290,1020.7,9,11,999,99
1999,3,10,6,322,7.2  8.7,3.42,12.5,8.18,301,1021,9,11,999,99
1999,3,10,7,340,6.6  8.1,3.03,12.5,7.78,302,1020.8,8.9,11,999,99
1999,3,10,8,338,6.1  7.5,3.06,12.5,8.09,298,1020.7,8.8,10.9,999,99
1999,3,10,9,343,5.3  6.7,3.27,12.5,8.56,304,1020.7,8.7,10.9,999,99
1999,3,10,10,340,5.4  7.1,3.07,12.5,8.51,301,1020.4,8.7,10.7,999,99
1999,3,10,11,336,4.9  6.6,2.92,12.5,8.63,303,1020.3,8.6,10.6,999,99
1999,3,10,12,342,5.3  6.7,3.44,12.5,9,308,1019.9,8.6,10.6,999,99
1999,3,10,13,339,4.1  5.5,3.28,12.5,9.04,307,1020.2,8.6,10.6,999,99
1999,3,10,14,335,4.2  5.3,3.18,12.5,9.05,306,1020.1,8.6,10.6,999,99
1999,3,10,15,344,3.7  4.8,3.64,12.5,9.72,312,1020,8.6,10.6,999,99
1999,3,10,16,349,3.9  5.1,4.16,12.5,9.92,308,1020.2,8.7,10.6,999,99
1999,3,10,17,358,2.9  4.1,3.68,12.5,9.4,308,1020.4,9,10.6,999,99
1999,3,10,18,350,2.1  3.5,3.84,12.5,9.56,305,1020.4,9,10.6,999,99
1999,3,10,19,71,1.4  2.7,3.31,14.29,8.79,305,1020.4,9.5,10.9,999,99
1999,3,10,20,105,.7  1.5,3.5,14.29,8.99,304,1019.9,9.7,11,999,99
1999,3,10,21,182,.4  1.7,3.12,14.29,8.53,312,1019.3,9.8,11.3,999,99
1999,3,10,22,244,1.4  3.1,3.09,12.5,8.98,306,1018.5,9.8,11.7,999,99
1999,3,10,23,248,1.4  2.5,2.64,12.5,8.19,301,1018,9.7,11.4,999,99
1999,3,11,0,216,2.5  3.5,2.5,12.5,8.43,297,1017.3,9.6,11.4,999,99
1999,3,11,1,221,3.0  3.9,2.46,12.5,8.36,306,1016.6,9.7,11.3,999,99
1999,3,11,2,210,3.5  4.7,2.35,12.5,8.67,299,1016.3,9.5,11,999,99
1999,3,11,3,191,3.9  5.4,2.35,12.5,8.83,302,1015.8,9.5,11,999,99
1999,3,11,4,175,5.0  6.3,2.25,12.5,9.05,298,1015,9.7,11.3,999,99
1999,3,11,5,159,6.5  8.0,2.08,12.5,8.12,311,1014.2,9.7,11,999,99
1999,3,11,6,156,7.7  9.9,2.13,11.11,7.64,303,1013.8,9.7,11,999,99
1999,3,11,7,161,7.7  9.0,1.97,11.11,7.03,303,1013.8,9.8,11,999,99
1999,3,11,8,141,8.1  9.7,1.94,11.11,6.32,304,1013.2,9,11,999,99
1999,3,11,9,132,8.7 10.5,2.02,11.11,6.14,304,1013.1,8.6,11,999,99
1999,3,11,10,97,7.6  8.9,1.98,11.11,6.21,311,1013.2,7.8,10.9,999,99
1999,3,11,11,75,7.5  9.0,1.96,11.11,6.68,301,1013.3,7,11,999,99
1999,3,11,12,79,6.4  9.0,1.95,12.5,6.58,291,1013.5,7.3,11,999,99
1999,3,11,13,95,7.3  8.4,1.88,11.11,6.53,298,1013.9,7.1,11,999,99
1999,3,11,14,74,7.3  8.8,2.08,11.11,6.9,298,1014.3,7.4,11,999,99
1999,3,11,15,63,7.9  9.7,1.91,11.11,6.68,292,1015.3,7.4,10.9,999,99
1999,3,11,16,64,7.0  8.4,1.91,11.11,6.75,291,1016.5,7.8,10.9,999,99
1999,3,11,17,61,5.6  7.0,1.98,11.11,7.02,286,1017.4,8.2,10.9,999,99
1999,3,11,18,340,4.5  5.8,2.15,20,7.69,290,1018.7,8.9,11,999,99
1999,3,11,19,336,6.2  7.4,1.93,12.5,7.83,295,1019.2,9.5,11,999,99
1999,3,11,20,337,5.8  6.9,2.27,20,8.03,314,1019.3,10.2,11,999,99
1999,3,11,21,326,7.4  8.5,2.2,20,7.59,298,1019.1,9.8,11,999,99
1999,3,11,22,320,7.9  9.2,2.73,20,8.26,304,1018.9,10.1,11,999,99
1999,3,11,23,316,8.1  9.3,2.48,20,7.6,314,1018.9,10.2,11,999,99
1999,3,12,0,312,7.6  9.1,2.4,20,7.51,303,1019.2,10.5,11,999,99
1999,3,12,1,312,8.3  9.9,2.54,20,7.47,307,1019.4,10.5,11,999,99
1999,3,12,2,319,8.7 10.1,2.52,20,7.35,307,1019.8,10.5,11,999,99
1999,3,12,3,320,7.8  9.4,2.45,20,7.2,298,1019.9,10.5,11,999,99
1999,3,12,4,319,8.1  9.4,2.73,20,7.54,304,1020.6,10.4,11,999,99
1999,3,12,5,320,8.5  9.7,2.78,20,7.91,299,1021.1,10.5,11,999,99
1999,3,12,6,321,8.1  9.6,2.83,20,7.67,300,1021.8,10.2,11,999,99
1999,3,12,7,327,7.9  9.2,2.92,20,8.13,294,1021.9,10.2,11,999,99
1999,3,12,8,329,7.0  8.4,2.79,10,7.62,291,1022,10.2,11,999,99
1999,3,12,9,329,7.0  8.3,2.76,9.09,7.53,294,1022,10.2,11,999,99
1999,3,12,10,334,6.6  7.8,2.9,9.09,7.54,298,1022.1,10.2,11,999,99
1999,3,12,11,342,6.4  7.2,2.83,16.67,7.84,294,1021.9,9.8,11,999,99
1999,3,12,12,354,4.5  5.4,2.71,9.09,7.7,297,1022,9.7,11,999,99
1999,3,12,13,352,4.4  5.3,2.64,16.67,8.04,301,1022,9.6,10.9,999,99
1999,3,12,14,336,3.9  4.9,2.57,16.67,8.61,297,1022.5,9.6,10.9,999,99
1999,3,12,15,345,3.7  4.8,2.37,16.67,8.24,304,1022.7,9.6,10.9,999,99
1999,3,12,16,340,4.0  4.8,2.49,16.67,8.69,301,1023.2,9.7,10.9,999,99
1999,3,12,17,339,4.1  5.2,3.03,16.67,9.98,301,1023.5,9.8,10.9,999,99
1999,3,12,18,348,3.3  4.2,2.89,16.67,9.94,299,1023.5,9.8,11,999,99
1999,3,12,19,343,2.9  3.7,2.93,16.67,10.44,294,1023.4,10,11,999,99
1999,3,12,20,320,4.2  5.5,2.53,16.67,9.34,301,1022.7,10.2,11.3,999,99
1999,3,12,21,309,5.5  6.8,2.51,16.67,9.32,299,1022.2,10.3,11.3,999,99
1999,3,12,22,305,6.5  8.3,2.65,16.67,9.35,304,1021.7,10.3,11.3,999,99
1999,3,12,23,306,6.4  8.0,2.89,14.29,8.88,299,1021.2,10.4,11.3,999,99
1999,3,13,0,299,7.1  8.8,2.76,16.67,8.67,296,1021,10.5,11.3,999,99
1999,3,13,1,306,7.6  8.7,2.67,11.11,8.49,303,1020.6,10.3,11.3,999,99
1999,3,13,2,311,7.4  8.8,2.39,16.67,7.67,296,1020.5,10.3,11.3,999,99
1999,3,13,3,313,7.5  9.2,2.42,16.67,7.71,302,1020.5,10.2,11.3,999,99
1999,3,13,4,312,6.7  8.1,2.46,16.67,8.01,287,1020.5,9.8,11.3,999,99
1999,3,13,5,316,5.5  6.6,2.38,16.67,7.89,289,1020.9,9.8,11.3,999,99
1999,3,13,6,325,5.0  6.3,2.36,16.67,8.24,298,1020.9,9.8,11.3,999,99
1999,3,13,7,333,4.1  4.9,2.26,14.29,8.45,295,1020.4,9.8,11.3,999,99
1999,3,13,8,323,4.2  5.1,2.28,16.67,9.41,293,1019.7,9.7,11.3,999,99
1999,3,13,9,316,3.9  4.7,2.23,16.67,9.28,295,1019.6,9.7,11,999,99
1999,3,13,10,328,3.3  4.1,2.35,20,9.53,301,1019.4,9.7,11,999,99
1999,3,13,11,325,3.2  3.9,2.28,20,10.04,308,1018.8,9.5,11,999,99
1999,3,13,12,328,3.1  4.1,2.58,14.29,10.67,299,1018,9.5,11,999,99
1999,3,13,13,321,3.6  5.5,2.78,16.67,11.54,302,1017.9,9.4,11,999,99
1999,3,13,14,350,2.5  3.4,2.7,16.67,11.45,300,1018,9.4,11,999,99
1999,3,13,15,346,2.8  3.8,2.77,16.67,11.75,303,1017.9,9.4,11,999,99
1999,3,13,16,353,3.1  3.8,2.67,16.67,11.6,295,1017.9,9.5,11,999,99
1999,3,13,17,355,1.1  1.9,2.56,16.67,11.41,294,1018.1,9.5,11,999,99
1999,3,13,18,278,1.6  3.4,2.68,16.67,11.45,291,1018.6,10.3,11.3,999,99
1999,3,13,19,245,3.1  4.3,2.94,16.67,11.5,297,1018.8,10.2,11.4,999,99
1999,3,13,20,247,3.2  4.6,2.92,16.67,11.24,295,1018.6,10.5,11.4,999,99
1999,3,13,21,194,1.5  2.7,2.68,16.67,10.6,291,1017.7,11.1,11.7,999,99
1999,3,13,22,193,3.8  4.5,2.6,16.67,10.42,287,1017.2,11,11.8,999,99
1999,3,13,23,196,3.9  4.7,2.82,16.67,10.91,296,1017,11,11.7,999,99
1999,3,14,0,195,3.3  4.1,2.77,14.29,11.07,291,1016.5,11,11.7,999,99
1999,3,14,1,180,4.2  5.1,3.16,16.67,11.93,294,1016,11,11.7,999,99
1999,3,14,2,166,5.3  6.5,3.12,14.29,11.94,295,1015.7,10.6,11.7,999,99
1999,3,14,3,167,5.6  7.4,2.82,14.29,10.57,294,1015.4,10.6,11.4,999,99
1999,3,14,4,155,6.8  8.2,2.39,16.67,9.46,289,1015,10.6,11.4,999,99
1999,3,14,5,155,7.4  9.7,2.55,14.29,9.19,286,1014.8,10.5,11.4,999,99
1999,3,14,6,165,7.5  8.8,2.57,14.29,8.05,301,1014.8,10.5,11.3,999,99
1999,3,14,7,159,7.8  9.5,2.97,14.29,9.03,291,1014.2,10.6,11.3,999,99
1999,3,14,8,160,8.2 10.3,2.69,14.29,8.44,289,1014,10.6,11.3,999,99
1999,3,14,9,151,9.0 11.2,2.73,14.29,7.82,286,1013.4,10.6,11.3,999,99
1999,3,14,10,146,9.5 11.8,2.98,14.29,7.73,300,1012.9,10.5,11.3,999,99
1999,3,14,11,149,10.0 12.2,3.18,14.29,8,292,1012.2,10.6,11.3,999,99
1999,3,14,12,149,9.3 11.0,3.23,14.29,7.83,291,1011.7,10.6,11.3,999,99
1999,3,14,13,149,8.4 10.2,3.16,14.29,7.94,288,1011.1,11,11.3,999,99
1999,3,14,14,157,9.8 11.5,2.85,14.29,7.54,289,1011.1,11,11.3,999,99
1999,3,14,15,150,10.3 12.8,3.05,14.29,7.52,292,1010.7,11,11.3,999,99
1999,3,14,16,149,10.0 12.6,2.77,14.29,6.99,295,1010.9,11,11.3,999,99
1999,3,14,17,150,10.8 14.1,3.1,14.29,7.32,293,1010.8,11.1,11.2,999,99
1999,3,14,18,149,11.1 14.2,2.98,14.29,7.09,294,1010.8,11,11.3,999,99
1999,3,14,19,152,11.2 14.2,3.32,14.29,7.41,302,1010.8,11,11.3,999,99
1999,3,14,20,298,9.8 12.7,3.53,14.29,7.26,290,1011.4,8.5,11.3,999,99
1999,3,14,21,292,8.5 10.4,3.43,14.29,7.26,296,1011.6,8.2,11.3,999,99
1999,3,14,22,301,7.1  8.8,3.36,14.29,7.35,305,1011.6,8.3,11.3,999,99
1999,3,14,23,297,7.6  9.2,3.27,14.29,7.82,297,1011.7,7.9,11.3,999,99
1999,3,15,0,313,7.1  8.9,3.03,14.29,7.69,304,1011.6,7.7,11.3,999,99
1999,3,15,1,328,6.7  8.3,2.93,12.5,7.8,299,1011.1,7.4,11.3,999,99
1999,3,15,2,345,4.2  5.4,3.37,12.5,8.84,302,1011.1,7.8,11.2,999,99
1999,3,15,3,10,3.9  5.0,3.42,12.5,9.38,308,1011.2,7.8,11,999,99
1999,3,15,4,7,2.9  4.4,3.26,14.29,8.99,297,1011.4,7.8,11,999,99
1999,3,15,5,4,3.7  4.6,3.37,12.5,9.76,307,1011.1,7.9,11,999,99
1999,3,15,6,6,2.3  3.2,3.36,12.5,9.67,293,1011.3,7.9,11,999,99
1999,3,15,7,346,1.3  2.6,3.19,12.5,9.72,293,1011.2,8.1,11,999,99
1999,3,15,8,59,3.0  4.2,3.48,12.5,9.67,289,1010.9,7.6,11,999,99
1999,3,15,9,29,2.3  3.4,3.25,12.5,9.74,294,1010.6,7.5,11,999,99
1999,3,15,10,26,3.1  4.4,3.39,12.5,9.06,299,1010.2,7.8,11,999,99
1999,3,15,11,357,4.1  5.4,3.06,14.29,8.81,299,1009.4,7.8,11,999,99
1999,3,15,12,347,5.7  7.2,3.29,12.5,8.74,297,1008.6,7.9,11,999,99
1999,3,15,13,322,6.1  7.6,2.88,14.29,8.49,300,1008.7,8,11,999,99
1999,3,15,14,340,6.1  7.5,2.86,12.5,7.97,303,1008.3,8.3,11,999,99
1999,3,15,15,338,5.4  6.6,2.99,14.29,8.15,296,1008.6,8.6,11,999,99
1999,3,15,16,325,4.4  5.7,2.69,12.5,8.2,303,1008.7,8.4,11,999,99
1999,3,15,17,331,5.4  6.9,2.85,12.5,8.67,303,1008.7,8.6,11,999,99
1999,3,15,18,345,3.0  4.0,2.49,12.5,8.66,295,1009.2,8.4,11,999,99
1999,3,15,19,304,4.1  5.7,2.93,12.5,9.34,298,1008.8,9.4,11,999,99
1999,3,15,20,326,4.6  5.9,2.88,12.5,9.21,293,1009.6,9.5,11.1,999,99
1999,3,15,21,355,3.5  4.7,2.95,12.5,9.31,299,1009.7,9.6,11.3,999,99
1999,3,15,22,20,2.9  3.9,3.07,12.5,9.23,295,1010,10.2,11.3,999,99
1999,3,15,23,4,2.2  3.0,3.19,12.5,9.53,295,1010.2,10.9,11.3,999,99
1999,3,16,0,313,6.4  7.8,3.35,12.5,9.72,299,1011.1,10.3,11.3,999,99
1999,3,16,1,320,7.4  8.8,3.6,12.5,9.41,301,1011.3,10.5,11.3,999,99
1999,3,16,2,329,7.6  9.4,3.37,12.5,8.88,301,1011.7,10.5,11.1,999,99
1999,3,16,3,325,7.7  9.4,3.12,12.5,8.03,302,1012,10.5,11,999,99
1999,3,16,4,318,7.2  8.9,3.67,14.29,8.2,307,1012.9,10.6,11,999,99
1999,3,16,5,306,7.6  9.6,3.65,12.5,8.27,304,1013.4,10.5,11,999,99
1999,3,16,6,292,7.4  9.1,3.69,12.5,8.07,299,1013.9,10.2,11,999,99
1999,3,16,7,300,7.5  9.3,3.94,11.11,8.03,299,1014.1,9.9,11,999,99
1999,3,16,8,298,7.9 10.0,3.85,11.11,8.11,298,1014.2,9.8,11,999,99
1999,3,16,9,295,6.7  9.6,3.89,11.11,7.81,299,1014.4,9.5,11,999,99
1999,3,16,10,296,7.4  9.9,4.06,11.11,7.73,311,1014.4,9.8,11,999,99
1999,3,16,11,303,8.0 10.0,4.02,10,7.68,304,1014.1,10.2,11,999,99
1999,3,16,12,305,9.3 11.3,3.76,10,7.62,302,1014,10.2,11,999,99
1999,3,16,13,307,8.0  9.8,4.17,11.11,7.87,308,1014.1,10.2,11,999,99
1999,3,16,14,307,7.8 10.5,3.68,11.11,7.43,305,1014.2,10.2,11,999,99
1999,3,16,15,305,7.5  9.4,4.1,10,7.89,314,1014.3,10.2,11,999,99
1999,3,16,16,325,6.3  8.6,3.49,12.5,7.41,304,1014.7,10.2,11,999,99
1999,3,16,17,18,5.2  6.9,3.48,10,7.57,307,1015.4,10.2,11,999,99
1999,3,16,18,31,4.2  5.6,3.41,11.11,8.11,302,1016.2,10.2,11,999,99
1999,3,16,19,352,2.4  3.6,3.54,10,8.12,300,1016.4,10.5,11,999,99
1999,3,16,20,307,4.8  6.1,2.91,12.5,7.8,301,1016.4,10.5,11,999,99
1999,3,16,21,315,3.2  4.3,2.97,10,8.16,311,1016.5,11,11,999,99
1999,3,16,22,316,4.0  5.1,2.82,11.11,7.76,304,1016.4,10.6,11.3,999,99
1999,3,16,23,315,4.6  6.1,3.05,11.11,8.05,302,1016.3,10.5,11.3,999,99
1999,3,17,0,304,6.7  8.1,2.69,9.09,7.12,310,1016.1,10.5,11.3,999,99
1999,3,17,1,308,8.1  9.3,3,9.09,7.27,310,1015.9,10.5,11,999,99
1999,3,17,2,310,8.5  9.8,2.61,8.33,6.51,308,1016.4,10.4,11,999,99
1999,3,17,3,311,8.0  9.9,2.61,11.11,6.57,312,1016.8,10.4,11,999,99
1999,3,17,4,326,7.6  8.9,2.48,7.69,6.27,318,1017.3,10.2,11,999,99
1999,3,17,5,329,6.8  9.3,2.22,9.09,6.06,311,1017.9,10.2,11.1,999,99
1999,3,17,6,323,6.7  8.3,2.05,11.11,5.95,312,1018,10.4,11.3,999,99
1999,3,17,7,310,6.7  8.2,2.04,10,6.3,304,1018.1,9.9,11.3,999,99
1999,3,17,8,312,6.6  7.6,1.95,11.11,6.62,309,1018.5,9.7,11.2,999,99
1999,3,17,9,317,6.3  7.6,1.75,11.11,6.37,299,1018.4,9.8,11,999,99
1999,3,17,10,323,5.5  6.7,1.79,11.11,6.19,294,1018,9.7,11,999,99
1999,3,17,11,323,5.8  6.9,1.69,8.33,6.53,299,1017.9,9.7,11,999,99
1999,3,17,12,322,6.3  7.5,1.78,11.11,6.59,304,1017.7,9.7,11,999,99
1999,3,17,13,327,5.5  6.8,1.75,7.69,6.38,301,1017.8,9.5,10.9,999,99
1999,3,17,14,322,5.8  6.8,1.76,11.11,6.54,308,1018,9.5,10.9,999,99
1999,3,17,15,322,5.9  7.5,1.81,11.11,6.73,305,1018.1,9.4,10.9,999,99
1999,3,17,16,315,5.6  7.1,1.91,11.11,6.94,295,1018.7,9.6,10.9,999,99
1999,3,17,17,326,5.4  6.5,1.7,11.11,6.72,310,1018.8,9.7,10.9,999,99
1999,3,17,18,331,4.8  5.9,1.68,10,6.86,309,1018.9,9.7,11,999,99
1999,3,17,19,332,4.2  5.1,1.79,11.11,7.24,309,1018.9,9.7,11,999,99
1999,3,17,20,322,5.1  6.0,1.81,11.11,7.51,307,1018.8,9.8,11,999,99
1999,3,17,21,310,4.7  5.7,1.82,9.09,7.69,310,1018.6,10.1,11,999,99
1999,3,17,22,309,4.7  6.0,1.84,11.11,7.63,308,1017.7,10.2,11.1,999,99
1999,3,17,23,306,4.5  5.6,1.81,16.67,7.42,309,1017.4,10.2,11.3,999,99
1999,3,18,0,302,4.0  5.4,1.99,16.67,8.12,308,1017,10.2,11.3,999,99
1999,3,18,1,281,3.0  4.0,1.98,16.67,7.89,310,1017.2,10.2,11.3,999,99
1999,3,18,2,272,2.0  2.8,1.85,16.67,7.47,296,1017.2,9.8,11,999,99
1999,3,18,3,255,2.1  2.6,1.84,16.67,7.36,298,1017.4,9.8,11,999,99
1999,3,18,4,220,2.3  2.9,1.8,16.67,7.91,294,1017.9,9.8,11,999,99
1999,3,18,5,204,2.5  4.6,1.67,16.67,8.39,298,1018.1,10,11,999,99
1999,3,18,6,198,2.9  4.9,2.06,16.67,10.22,294,1018.5,10.2,11,999,99
1999,3,18,7,175,4.0  5.2,1.64,16.67,9.19,302,1018.5,10.2,11,999,99
1999,3,18,8,169,4.0  5.1,1.89,16.67,10.76,300,1018.7,10.2,11,999,99
1999,3,18,9,168,4.6  6.3,2.07,16.67,11.33,297,1018.3,10.2,11,999,99
1999,3,18,10,174,6.6  8.6,2.19,16.67,10.77,306,1018,10.2,11,999,99
1999,3,18,11,156,7.6  9.7,1.8,16.67,7.99,304,1017.2,10.2,11,999,99
1999,3,18,12,169,7.8  9.5,2.37,16.67,9.08,297,1017,10.2,11,999,99
1999,3,18,13,174,7.8  9.7,2.14,14.29,7.81,303,1016.9,10.3,11,999,99
1999,3,18,14,168,7.3  9.4,2.48,14.29,8.64,302,1016.8,10.3,11,999,99
1999,3,18,15,174,8.2 10.6,2.97,14.29,9.46,302,1016.7,10.5,11,999,99
1999,3,18,16,164,9.0 11.4,2.66,14.29,8.49,305,1016.5,10.5,10.9,999,99
1999,3,18,17,156,9.4 12.5,2.95,14.29,8.57,292,1016.5,10.6,10.9,999,99
1999,3,18,18,157,9.9 12.3,2.74,16.67,7.48,298,1016.5,11,11,999,99
1999,3,18,19,157,9.5 11.4,2.63,14.29,6.61,303,1016.6,11,11,999,99
1999,3,18,20,161,9.5 12.1,3.05,14.29,7.45,297,1016.5,11.2,11,999,99
1999,3,18,21,161,9.6 12.1,2.73,14.29,6.93,296,1015.9,11.2,11,999,99
1999,3,18,22,160,11.4 14.5,2.84,14.29,6.75,299,1015,11.3,11,999,99
1999,3,18,23,154,12.1 15.2,2.74,14.29,6.69,303,1014.4,11.1,11,999,99
1999,3,19,0,151,11.8 15.2,3.02,14.29,6.73,299,1013.9,11.1,11,999,99
1999,3,19,1,149,11.9 16.3,2.94,14.29,6.58,302,1013.5,11.3,11,999,99
1999,3,19,2,145,12.4 14.8,3.23,14.29,6.77,298,1013,11.4,11,999,99
1999,3,19,3,143,12.5 15.1,2.96,14.29,6.54,295,1012.3,11.4,11,999,99
1999,3,19,4,155,11.0 13.3,3.18,14.29,6.34,294,1013.3,11.7,11,999,99
1999,3,19,5,152,10.6 12.7,2.87,6.67,6.33,178,1013.2,11.4,11,999,99
1999,3,19,6,148,12.0 14.4,2.96,6.67,6.53,171,1012.4,11.4,11,999,99
1999,3,19,7,138,12.1 15.3,2.94,14.29,6.54,296,1011.9,11.4,11.3,999,99
1999,3,19,8,136,12.8 17.8,3.01,7.14,6.51,178,1010.7,11.4,11.3,999,99
1999,3,19,9,142,13.1 16.6,3.21,6.67,6.58,164,1010.7,11.4,11.3,999,99
1999,3,19,10,140,12.4 15.6,3.07,7.14,6.42,172,1010.3,11.4,11.3,999,99
1999,3,19,11,137,13.6 16.6,3.34,7.14,6.58,174,1009.3,11.4,11.3,999,99
1999,3,19,12,145,13.7 16.7,3.53,7.69,6.62,184,1009,11.4,11.3,999,99
1999,3,19,13,133,12.7 16.5,3.21,7.69,6.49,178,1008.9,11.4,11.3,999,99
1999,3,19,14,149,13.2 15.6,3.66,8.33,6.56,185,1008.6,11.4,11.3,999,99
1999,3,19,15,194,9.9 11.9,3.92,8.33,6.81,184,1009.6,10.2,11.3,999,99
1999,3,19,16,185,10.1 12.0,3.47,8.33,6.78,180,1011.1,9.4,11.3,999,99
1999,3,19,17,166,10.7 12.9,3.48,8.33,6.78,186,1012.5,9.5,11.3,999,99
1999,3,19,18,157,12.2 15.0,3.19,8.33,6.49,197,1013.1,9.8,11.4,999,99
1999,3,19,19,145,10.5 13.1,3.35,8.33,6.5,178,1013.4,10.2,11.3,999,99
1999,3,19,20,149,9.0 10.8,3.29,8.33,6.67,181,1013.5,10.5,11.3,999,99
1999,3,19,21,154,9.7 11.5,3.44,8.33,7.19,176,1014,10.6,11.4,999,99
1999,3,19,22,148,8.9 11.4,3.27,8.33,7.29,188,1014,10.5,11.4,999,99
1999,3,19,23,141,9.6 11.7,3.24,8.33,7.07,176,1013.7,10.3,11.4,999,99
1999,3,20,0,143,8.5 10.6,3.24,14.29,7.48,281,1014,10.6,11.4,999,99
1999,3,20,1,147,8.3 11.5,3.7,14.29,8.33,286,1013.5,10.6,11.3,999,99
1999,3,20,2,150,8.8 10.7,3.33,14.29,8.09,281,1014,10.6,11.3,999,99
1999,3,20,3,151,9.1 11.5,3.32,14.29,7.9,276,1014.1,10.6,11.3,999,99
1999,3,20,4,140,9.8 12.2,3.43,14.29,8.04,288,1014.2,10.9,11.3,999,99
1999,3,20,5,137,8.3 10.1,3.39,14.29,7.7,289,1014.6,10.2,11.3,999,99
1999,3,20,6,142,8.4 10.7,3.48,14.29,7.72,274,1014.6,10.2,11.3,999,99
1999,3,20,7,141,7.7  9.8,3.03,14.29,7.42,279,1014.6,10.3,11.3,999,99
1999,3,20,8,152,8.6 10.6,3.24,14.29,8.03,275,1014.5,10.6,11.3,999,99
1999,3,20,9,142,7.7  9.9,3.45,14.29,8.25,271,1014.7,10.9,11.3,999,99
1999,3,20,10,129,9.8 12.6,3.05,14.29,7.37,281,1014.6,10.9,11.3,999,99
1999,3,20,11,121,9.2 10.9,3.04,12.5,7.18,273,1014.7,10.7,11.3,999,99
