YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD   PRES,ATMP,WTMP,DEWP,VIS,TIDE
2022,1,1,7,0,345 11.2 14.1,99,99,99,999 1016.2,11.3,12.6,999,99,99
2022,1,1,7,10,345 11.8 15.2,99,99,99,999 1016.3,11.2,12.6,999,99,99
2022,1,1,7,20,349 10.9 13.9,99,99,99,999 1016.4,11.3,12.6,999,99,99
2022,1,1,7,30,350 11.0 13.8,99,99,99,999 1016.4,11.2,12.6,999,99,99
2022,1,1,7,40,352 11.3 14.2,3.17,8.33,6.65,314 1016.4,11.2,12.6,999,99,99
2022,1,1,7,50,351 11.1 13.8,99,99,99,999 1016.4,11.2,12.7,999,99,99
2022,1,1,8,0,354 11.1 14.1,99,99,99,999 1016.6,11.1,12.6,999,99,99
2022,1,1,8,10,352  9.8 13.4,99,99,99,999 1016.7,11.1,12.7,999,99,99
2022,1,1,8,20,355  9.8 12.1,99,99,99,999 1016.8,10.9,12.6,999,99,99
2022,1,1,8,30,354  9.9 12.6,99,99,99,999 1016.9,10.9,12.6,999,99,99
2022,1,1,8,40,351  9.1 12.2,2.91,8.33,6.52,315 1017.2,10.9,12.6,999,99,99
2022,1,1,8,50,352  9.1 11.2,99,99,99,999 1017.2,10.8,12.6,999,99,99
2022,1,1,9,0,351  8.9 10.8,99,99,99,999 1017.4,10.8,12.6,999,99,99
2022,1,1,9,10,350  8.1 10.2,99,99,99,999 1017.5,10.8,12.6,999,99,99
2022,1,1,9,20,347  8.3 10.7,99,99,99,999 1017.6,10.7,12.6,999,99,99
2022,1,1,9,30,348  8.3 10.2,99,99,99,999 1017.7,10.7,12.6,999,99,99
2022,1,1,9,40,351  8.0 10.0,2.82,8.33,6.55,313 1017.9,10.7,12.7,999,99,99
2022,1,1,9,50,345  7.9  9.8,99,99,99,999 1018.0,10.7,12.7,999,99,99
2022,1,1,10,0,347  7.4  9.8,99,99,99,999 1018.1,10.7,12.6,999,99,99
2022,1,1,10,10,340  7.5  9.6,99,99,99,999 1018.0,10.7,12.6,999,99,99
2022,1,1,10,20,341  7.2  8.9,99,99,99,999 1018.0,10.7,12.6,999,99,99
2022,1,1,10,30,341  7.0  8.7,99,99,99,999 1018.2,10.6,12.6,999,99,99
2022,1,1,10,40,344  7.0  8.7,2.83,9.09,6.78,314 1018.2,10.7,12.6,999,99,99
2022,1,1,10,50,339  6.8  8.6,99,99,99,999 1018.2,10.7,12.6,999,99,99
2022,1,1,11,0,335  6.9  8.4,99,99,99,999 1018.3,10.6,12.6,999,99,99
2022,1,1,11,10,336  6.6  8.4,99,99,99,999 1018.3,10.7,12.6,999,99,99
2022,1,1,11,20,337  6.7  8.5,99,99,99,999 1018.0,10.7,12.6,999,99,99
2022,1,1,11,30,336  7.1  8.8,99,99,99,999 1017.9,10.7,12.6,999,99,99
2022,1,1,11,40,330  7.1  8.9,2.75,9.09,6.97,315 1018.0,10.7,12.6,999,99,99
2022,1,1,11,50,336  6.7  8.4,99,99,99,999 1018.0,10.8,12.6,999,99,99
2022,1,1,12,0,337  6.2  8.0,99,99,99,999 1018.3,10.7,12.6,999,99,99
2022,1,1,12,10,343  5.9  7.7,99,99,99,999 1018.3,10.8,12.6,999,99,99
2022,1,1,12,20,348  6.1  7.7,99,99,99,999 1018.5,10.8,12.6,999,99,99
2022,1,1,12,30,350  5.7  7.1,99,99,99,999 1018.5,10.9,12.6,999,99,99
2022,1,1,12,40,347  5.5  7.9,99,99,99,999 1018.8,10.8,12.6,999,99,99
2022,1,1,12,50,349  5.7  7.2,99,99,99,999 1018.8,10.8,12.6,999,99,99
2022,1,1,13,0,351  5.5  7.5,99,99,99,999 1019.0,10.8,12.6,999,99,99
2022,1,1,13,10,357  5.2  6.7,99,99,99,999 1019.1,10.9,12.6,999,99,99
2022,1,1,13,20,356  4.8  6.3,99,99,99,999 1019.2,10.9,12.6,999,99,99
2022,1,1,13,30,356  5.2  7.5,99,99,99,999 1019.4,10.9,12.7,999,99,99
2022,1,1,13,40,2  5.0  7.6,2.3,12.12,6.87,326 1019.5,10.9,12.6,999,99,99
2022,1,1,13,50,2  4.6  6.1,99,99,99,999 1019.7,10.9,12.6,999,99,99
2022,1,1,14,0,360  4.5  6.1,99,99,99,999 1019.7,10.9,12.6,999,99,99
2022,1,1,14,10,352  4.8  6.3,99,99,99,999 1019.9,10.9,12.7,999,99,99
2022,1,1,14,20,359  4.3  6.0,99,99,99,999 1020.2,10.8,12.6,999,99,99
2022,1,1,14,30,7  4.1  5.3,99,99,99,999 1020.3,10.8,12.7,999,99,99
2022,1,1,14,40,4  3.8  5.4,2.36,10,6.87,314 1020.4,10.9,12.6,999,99,99
2022,1,1,14,50,355  3.9  5.4,99,99,99,999 1020.6,10.9,12.6,999,99,99
2022,1,1,15,0,358  4.1  6.0,99,99,99,999 1020.8,10.8,12.6,999,99,99
2022,1,1,15,10,7  4.1  5.8,99,99,99,999 1020.8,10.8,12.6,999,99,99
2022,1,1,15,20,19  3.8  5.5,99,99,99,999 1020.9,10.8,12.6,999,99,99
2022,1,1,15,30,23  4.3  6.1,99,99,99,999 1021.0,10.6,12.6,999,99,99
2022,1,1,15,40,25  4.3  5.9,2.33,8.33,6.94,311 1021.1,10.4,12.6,999,99,99
2022,1,1,15,50,18  4.2  6.0,99,99,99,999 1021.2,10.4,12.6,999,99,99
2022,1,1,16,0,21  4.5  5.8,99,99,99,999 1021.4,10.5,12.6,999,99,99
2022,1,1,16,10,23  4.1  5.3,99,99,99,999 1021.4,10.6,12.6,999,99,99
2022,1,1,16,20,36  3.7  5.4,99,99,99,999 1021.6,10.6,12.6,999,99,99
2022,1,1,16,30,60  2.5  4.4,99,99,99,999 1021.7,10.5,12.6,999,99,99
2022,1,1,16,40,70  2.2  3.9,2.26,9.09,7.01,306 1021.9,10.5,12.6,999,99,99
2022,1,1,16,50,73  2.0  3.9,99,99,99,999 1022.2,10.5,12.6,999,99,99
2022,1,1,17,0,78  2.7  4.7,99,99,99,999 1022.3,10.4,12.6,999,99,99
2022,1,1,17,10,85  3.3  5.1,99,99,99,999 1022.5,10.1,12.6,999,99,99
2022,1,1,17,20,76  3.1  4.5,99,99,99,999 1022.6,10,12.6,999,99,99
2022,1,1,17,30,86  2.9  4.5,99,99,99,999 1022.9,10,12.7,999,99,99
2022,1,1,17,40,101  2.6  5.0,2.29,8.33,7.07,310 1023.1,10.1,12.6,999,99,99
2022,1,1,17,50,96  2.9  5.1,99,99,99,999 1023.2,10.2,12.6,999,99,99
2022,1,1,18,0,104  2.5  4.8,99,99,99,999 1023.3,10.3,12.7,999,99,99
2022,1,1,18,10,97  3.1  5.0,99,99,99,999 1023.3,10.2,12.7,999,99,99
2022,1,1,18,20,92  3.2  5.1,99,99,99,999 1023.4,10,12.7,999,99,99
2022,1,1,18,30,95  3.1  4.6,99,99,99,999 1023.3,10,12.7,999,99,99
2022,1,1,18,40,98  2.5  4.3,1.99,10.81,6.63,316 1023.3,10.1,12.7,999,99,99
2022,1,1,18,50,88  2.6  4.6,99,99,99,999 1023.2,10.1,12.7,999,99,99
2022,1,1,19,0,92  2.1  3.8,99,99,99,999 1023.1,10,12.7,999,99,99
2022,1,1,19,10,95  2.5  4.5,99,99,99,999 1023.1,10.1,12.7,999,99,99
2022,1,1,19,20,83  2.3  4.5,99,99,99,999 1023.0,10,12.7,999,99,99
2022,1,1,19,30,71  2.0  3.3,99,99,99,999 1022.8,10.1,12.7,999,99,99
2022,1,1,19,40,83  1.6  3.0,2.1,10,6.69,314 1022.7,10.2,12.7,999,99,99
2022,1,1,19,50,83  2.0  3.2,99,99,99,999 1022.6,10.1,12.7,999,99,99
2022,1,1,20,0,75  1.7  3.4,99,99,99,999 1022.5,10.1,12.7,999,99,99
2022,1,1,20,10,70  1.6  2.9,99,99,99,999 1022.4,10.2,12.7,999,99,99
2022,1,1,20,20,82  1.6  3.1,99,99,99,999 1022.3,10.2,12.8,999,99,99
2022,1,1,20,30,62  1.6  2.8,99,99,99,999 1022.2,10.2,12.8,999,99,99
2022,1,1,20,40,45  1.7  2.9,2.12,10.81,7,317 1022.1,10.1,12.8,999,99,99
2022,1,1,20,50,39  1.6  2.4,99,99,99,999 1022.0,10.2,12.8,999,99,99
2022,1,1,21,0,48  1.9  2.9,99,99,99,999 1022.0,10.3,12.8,999,99,99
2022,1,1,21,10,54  1.6  2.6,99,99,99,999 1022.0,10.4,12.8,999,99,99
2022,1,1,21,20,42  1.6  2.7,99,99,99,999 1021.9,10.3,12.8,999,99,99
2022,1,1,21,30,44  1.7  2.7,99,99,99,999 1021.8,10.4,12.9,999,99,99
2022,1,1,21,40,45  1.7  2.8,99,99,99,999 1021.8,10.4,12.9,999,99,99
2022,1,1,21,50,43  1.4  2.4,99,99,99,999 1021.9,10.4,12.8,999,99,99
2022,1,1,22,0,18  1.4  2.4,99,99,99,999 1021.9,10.5,12.8,999,99,99
2022,1,1,22,10,357  1.4  2.7,99,99,99,999 1021.9,10.6,12.8,999,99,99
2022,1,1,22,20,345  1.5  2.9,99,99,99,999 1021.9,10.7,12.9,999,99,99
2022,1,1,22,30,350  1.8  3.0,99,99,99,999 1022.1,10.7,12.8,999,99,99
2022,1,1,22,40,348  2.0  3.2,1.91,10.81,7.07,313 1022.2,10.8,12.8,999,99,99
2022,1,1,22,50,355  1.7  2.6,99,99,99,999 1022.2,10.9,12.8,999,99,99
2022,1,1,23,0,339  2.0  3.1,99,99,99,999 1022.3,11,12.8,999,99,99
2022,1,1,23,10,341  2.1  3.4,99,99,99,999 1022.4,11,12.9,999,99,99
2022,1,1,23,20,336  2.0  3.2,99,99,99,999 1022.5,11,12.8,999,99,99
2022,1,1,23,30,338  2.2  3.7,99,99,99,999 1022.5,11.1,12.8,999,99,99
2022,1,1,23,40,344  2.5  3.8,2,10,7.33,315 1022.6,11.1,12.8,999,99,99
2022,1,1,23,50,336  2.7  3.9,99,99,99,999 1022.5,11.1,12.8,999,99,99
2022,1,2,0,0,337  2.6  4.0,99,99,99,999 1022.6,11.1,12.8,999,99,99
2022,1,2,0,10,339  2.6  3.9,99,99,99,999 1022.6,11.2,12.8,999,99,99
2022,1,2,0,20,343  2.6  3.9,99,99,99,999 1022.7,11.2,12.8,999,99,99
2022,1,2,0,30,350  2.2  3.5,99,99,99,999 1022.8,11.2,12.8,999,99,99
2022,1,2,0,40,349  2.1  3.7,1.89,10,7.27,317 1022.9,11.2,12.8,999,99,99
2022,1,2,0,50,351  2.0  3.3,99,99,99,999 1022.9,11.2,12.8,999,99,99
2022,1,2,1,0,352  1.7  2.8,99,99,99,999 1022.9,11.2,12.8,999,99,99
2022,1,2,1,10,5  1.5  2.7,99,99,99,999 1023.0,11.2,12.8,999,99,99
2022,1,2,1,20,10  1.0  2.4,99,99,99,999 1023.1,11.1,12.8,999,99,99
2022,1,2,1,30,1  1.0  2.2,99,99,99,999 1023.2,11.1,12.8,999,99,99
2022,1,2,1,40,16  1.0  2.3,1.75,11.43,7,313 1023.3,11.1,12.7,999,99,99
2022,1,2,1,50,4  1.8  2.7,99,99,99,999 1023.3,11.1,12.7,999,99,99
2022,1,2,2,0,356  1.9  3.2,99,99,99,999 1023.3,11.1,12.7,999,99,99
2022,1,2,2,10,356  2.1  3.1,99,99,99,999 1023.4,11.1,12.7,999,99,99
2022,1,2,2,20,8  2.2  3.4,99,99,99,999 1023.5,11.2,12.7,999,99,99
2022,1,2,2,30,356  2.1  3.2,99,99,99,999 1023.5,11.2,12.7,999,99,99
2022,1,2,2,40,355  2.3  3.2,1.65,7.69,7.24,306 1023.5,11.2,12.7,999,99,99
2022,1,2,2,50,355  2.4  3.0,99,99,99,999 1023.5,11.2,12.7,999,99,99
2022,1,2,3,0,350  2.3  3.3,99,99,99,999 1023.6,11.2,12.7,999,99,99
2022,1,2,3,10,337  2.0  3.0,99,99,99,999 1023.6,11.2,12.7,999,99,99
2022,1,2,3,20,337  2.1  3.2,99,99,99,999 1023.8,11.3,12.7,999,99,99
2022,1,2,3,30,332  2.0  3.1,99,99,99,999 1024.0,11.3,12.7,999,99,99
2022,1,2,3,40,324  1.8  2.7,99,99,99,999 1024.1,11.3,12.7,999,99,99
2022,1,2,3,50,323  1.6  2.5,99,99,99,999 1024.1,11.3,12.7,999,99,99
2022,1,2,4,0,324  1.4  2.4,99,99,99,999 1024.1,11.3,12.7,999,99,99
2022,1,2,4,10,330  1.2  2.2,99,99,99,999 1024.3,11.4,12.7,999,99,99
2022,1,2,4,20,325  1.4  2.3,99,99,99,999 1024.4,11.4,12.6,999,99,99
2022,1,2,4,30,323  1.5  2.7,99,99,99,999 1024.4,11.4,12.6,999,99,99
2022,1,2,4,40,335  1.5  2.7,1.82,11.43,7.8,321 1024.4,11.5,12.7,999,99,99
2022,1,2,4,50,350  1.5  2.6,99,99,99,999 1024.6,11.5,12.7,999,99,99
2022,1,2,5,0,18  1.3  2.2,99,99,99,999 1024.7,11.5,12.7,999,99,99
2022,1,2,5,10,11  1.4  2.2,99,99,99,999 1024.8,11.5,12.6,999,99,99
2022,1,2,5,20,29  0.5  1.2,99,99,99,999 1024.8,11.5,12.6,999,99,99
2022,1,2,5,30,90  0.6  1.5,99,99,99,999 1024.8,11.5,12.6,999,99,99
2022,1,2,5,40,104  1.3  3.5,1.63,10.81,7.36,323 1024.9,11.5,12.6,999,99,99
2022,1,2,5,50,103  1.5  2.8,99,99,99,999 1024.9,11.5,12.6,999,99,99
2022,1,2,6,0,97  1.7  3.2,99,99,99,999 1024.9,11.5,12.6,999,99,99
2022,1,2,6,10,87  1.5  2.5,99,99,99,999 1024.8,11.4,12.6,999,99,99
2022,1,2,6,20,93  1.4  2.7,99,99,99,999 1024.8,11.4,12.6,999,99,99
2022,1,2,6,30,88  1.6  2.6,99,99,99,999 1024.9,11.3,12.6,999,99,99
2022,1,2,6,40,91  1.3  2.5,1.64,10.81,7.57,323 1024.9,11.3,12.6,999,99,99
2022,1,2,6,50,92  0.9  2.3,99,99,99,999 1024.9,11.3,12.6,999,99,99
2022,1,2,7,0,87  1.4  2.8,99,99,99,999 1024.8,11.3,12.6,999,99,99
2022,1,2,7,10,111  1.3  2.5,99,99,99,999 1024.8,11.3,12.6,999,99,99
2022,1,2,7,20,107  1.6  3.3,99,99,99,999 1024.9,11.2,12.6,999,99,99
2022,1,2,7,30,103  2.3  4.3,99,99,99,999 1024.8,11.2,12.6,999,99,99
2022,1,2,7,40,92  3.5  5.0,1.75,13.79,7.63,300 1024.8,11.1,12.6,999,99,99
2022,1,2,7,50,85  4.3  6.8,99,99,99,999 1024.9,10.9,12.6,999,99,99
2022,1,2,8,0,75  5.8  7.1,99,99,99,999 1024.7,10.6,12.6,999,99,99
2022,1,2,8,10,77  5.9  7.6,99,99,99,999 1024.8,10.3,12.6,999,99,99
2022,1,2,8,20,77  5.7  7.0,99,99,99,999 1024.8,9.9,12.6,999,99,99
2022,1,2,8,30,81  5.6  7.0,99,99,99,999 1024.9,9.9,12.6,999,99,99
2022,1,2,8,40,85  5.0  6.9,1.67,10.81,6.96,321 1024.9,10,12.6,999,99,99
2022,1,2,8,50,94  5.2  6.9,99,99,99,999 1024.8,10.1,12.6,999,99,99
2022,1,2,9,0,89  5.4  7.5,99,99,99,999 1024.7,10.4,12.6,999,99,99
2022,1,2,9,10,94  5.9  7.6,99,99,99,999 1024.6,10.5,12.6,999,99,99
2022,1,2,9,20,95  6.1  8.1,99,99,99,999 1024.6,10.4,12.6,999,99,99
2022,1,2,9,30,102  6.8  8.3,99,99,99,999 1024.6,10.2,12.6,999,99,99
2022,1,2,9,40,103  6.9  8.7,1.73,12.9,6.74,302 1024.6,10.2,12.6,999,99,99
2022,1,2,9,50,102  7.1  9.4,99,99,99,999 1024.6,10.2,12.6,999,99,99
2022,1,2,10,0,101  7.1  9.2,99,99,99,999 1024.7,10.1,12.6,999,99,99
2022,1,2,10,10,101  7.0  9.1,99,99,99,999 1024.7,10.2,12.6,999,99,99
2022,1,2,10,20,100  6.8  8.7,99,99,99,999 1024.8,10.5,12.6,999,99,99
2022,1,2,10,30,93  7.3  9.4,99,99,99,999 1024.8,10.5,12.6,999,99,99
2022,1,2,10,40,97  7.4  9.2,1.76,10.81,6.37,317 1024.8,10.5,12.6,999,99,99
2022,1,2,10,50,94  7.3  9.3,99,99,99,999 1024.7,10.4,12.6,999,99,99
2022,1,2,11,0,92  7.3  9.0,99,99,99,999 1024.7,10.3,12.6,999,99,99
2022,1,2,11,10,92  7.2  9.0,99,99,99,999 1024.7,10.3,12.6,999,99,99
2022,1,2,11,20,90  7.6  9.1,99,99,99,999 1024.7,10.2,12.6,999,99,99
2022,1,2,11,30,93  7.7  9.7,99,99,99,999 1024.5,10,12.6,999,99,99
2022,1,2,11,40,90  7.6  9.2,1.88,10.81,6.6,321 1024.5,9.9,12.6,999,99,99
2022,1,2,11,50,92  7.5  9.1,99,99,99,999 1024.4,9.9,12.6,999,99,99
2022,1,2,12,0,95  7.6  9.6,99,99,99,999 1024.3,9.9,12.6,999,99,99
2022,1,2,12,10,97  7.4  9.5,99,99,99,999 1024.2,9.9,12.6,999,99,99
2022,1,2,12,20,97  7.3  9.1,99,99,99,999 1024.2,10,12.6,999,99,99
2022,1,2,12,30,95  7.4  9.0,99,99,99,999 1024.2,10,12.6,999,99,99
2022,1,2,12,40,96  7.3  9.0,1.68,10,6.12,309 1024.2,10,12.6,999,99,99
2022,1,2,12,50,96  7.4  8.9,99,99,99,999 1024.1,10,12.6,999,99,99
2022,1,2,13,0,92  7.6  9.3,99,99,99,999 1024.0,9.9,12.6,999,99,99
2022,1,2,13,10,94  7.8  9.9,99,99,99,999 1024.0,9.8,12.6,999,99,99
2022,1,2,13,20,94  7.7  9.4,99,99,99,999 1024.0,9.9,12.6,999,99,99
2022,1,2,13,30,93  7.8  9.5,99,99,99,999 1024.0,9.9,12.6,999,99,99
2022,1,2,13,40,93  7.8  9.4,1.59,11.43,5.66,316 1024.2,9.9,12.6,999,99,99
2022,1,2,13,50,93  7.7  9.6,99,99,99,999 1024.1,9.8,12.6,999,99,99
2022,1,2,14,0,90  7.6  9.2,99,99,99,999 1024.3,9.8,12.6,999,99,99
2022,1,2,14,10,93  7.3  9.1,99,99,99,999 1024.4,9.7,12.6,999,99,99
2022,1,2,14,20,92  7.0  8.7,99,99,99,999 1024.5,9.7,12.6,999,99,99
2022,1,2,14,30,92  7.1  8.7,99,99,99,999 1024.6,9.6,12.6,999,99,99
2022,1,2,14,40,93  6.6  8.2,1.59,12.9,6.02,307 1024.7,9.7,12.6,999,99,99
2022,1,2,14,50,93  6.3  8.2,99,99,99,999 1024.8,9.7,12.6,999,99,99
2022,1,2,15,0,92  6.0  7.6,99,99,99,999 1024.8,9.8,12.6,999,99,99
2022,1,2,15,10,91  6.4  7.9,99,99,99,999 1024.9,9.8,12.6,999,99,99
2022,1,2,15,20,91  6.5  8.2,99,99,99,999 1024.8,9.8,12.6,999,99,99
2022,1,2,15,30,93  6.8  8.4,99,99,99,999 1024.8,9.8,12.6,999,99,99
2022,1,2,15,40,91  6.7  8.2,1.54,10.81,6.08,312 1024.9,9.8,12.6,999,99,99
2022,1,2,15,50,89  6.8  8.6,99,99,99,999 1025.0,9.8,12.6,999,99,99
2022,1,2,16,0,91  6.6  8.2,99,99,99,999 1025.0,9.8,12.6,999,99,99
2022,1,2,16,10,89  6.8  8.5,99,99,99,999 1025.1,9.8,12.6,999,99,99
2022,1,2,16,20,92  6.5  8.4,99,99,99,999 1025.2,9.9,12.6,999,99,99
2022,1,2,16,30,93  6.6  8.0,99,99,99,999 1025.3,10,12.6,999,99,99
2022,1,2,16,40,93  6.0  8.2,1.6,10,6.19,311 1025.4,10.1,12.6,999,99,99
2022,1,2,16,50,88  6.0  7.7,99,99,99,999 1025.5,10.1,12.6,999,99,99
2022,1,2,17,0,88  5.9  7.7,99,99,99,999 1025.5,10.1,12.6,999,99,99
2022,1,2,17,10,86  5.6  6.9,99,99,99,999 1025.6,10.3,12.6,999,99,99
2022,1,2,17,20,86  5.9  7.6,99,99,99,999 1025.5,10.4,12.6,999,99,99
2022,1,2,17,30,88  6.3  7.8,99,99,99,999 1025.6,10.2,12.6,999,99,99
2022,1,2,17,40,86  6.3  8.1,1.55,13.79,6.58,290 1025.7,10.2,12.6,999,99,99
2022,1,2,17,50,85  6.7  8.7,99,99,99,999 1025.6,10.4,12.6,999,99,99
2022,1,2,18,0,93  6.6  8.0,99,99,99,999 1025.7,10.4,12.6,999,99,99
2022,1,2,18,10,91  6.5  8.4,99,99,99,999 1025.8,10.6,12.6,999,99,99
2022,1,2,18,20,92  6.7  8.5,99,99,99,999 1025.7,10.4,12.6,999,99,99
2022,1,2,18,30,91  6.5  8.5,99,99,99,999 1025.7,10.5,12.6,999,99,99
2022,1,2,18,40,92  6.4  7.9,1.63,10,6.45,309 1025.6,10.4,12.6,999,99,99
2022,1,2,18,50,93  6.5  8.1,99,99,99,999 1025.5,10.5,12.7,999,99,99
2022,1,2,19,0,95  6.1  7.9,99,99,99,999 1025.4,10.6,12.7,999,99,99
2022,1,2,19,10,98  6.2  7.6,99,99,99,999 1025.2,10.6,12.7,999,99,99
2022,1,2,19,20,95  6.2  7.5,99,99,99,999 1025.0,10.6,12.7,999,99,99
2022,1,2,19,30,99  5.9  7.4,99,99,99,999 1024.9,10.7,12.7,999,99,99
2022,1,2,19,40,98  5.6  6.8,1.46,13.79,5.73,288 1024.8,10.9,12.7,999,99,99
2022,1,2,19,50,100  5.4  6.9,99,99,99,999 1024.7,11,12.7,999,99,99
2022,1,2,20,0,103  5.0  6.5,99,99,99,999 1024.4,11.1,12.7,999,99,99
2022,1,2,20,10,104  5.0  7.0,99,99,99,999 1024.2,11.3,12.7,999,99,99
2022,1,2,20,20,104  5.2  7.5,99,99,99,999 1024.0,11.4,12.7,999,99,99
2022,1,2,20,30,113  4.6  6.8,99,99,99,999 1023.8,11.7,12.7,999,99,99
2022,1,2,20,40,154  4.7  6.6,1.57,10,6.44,319 1023.7,12.2,12.7,999,99,99
2022,1,2,20,50,178  6.0  7.6,99,99,99,999 1023.5,12.7,12.7,999,99,99
2022,1,2,21,0,178  5.9  7.4,99,99,99,999 1023.4,12.8,12.7,999,99,99
2022,1,2,21,10,177  5.9  7.3,99,99,99,999 1023.3,12.8,12.7,999,99,99
2022,1,2,21,20,180  5.9  7.2,99,99,99,999 1023.3,12.8,12.7,999,99,99
2022,1,2,21,30,184  6.0  7.3,99,99,99,999 1023.3,12.8,12.7,999,99,99
2022,1,2,21,40,187  5.9  7.4,1.46,10.81,6.11,315 1023.2,12.8,12.7,999,99,99
2022,1,2,21,50,186  6.0  7.5,99,99,99,999 1023.2,12.8,12.7,999,99,99
2022,1,2,22,0,194  5.7  7.0,99,99,99,999 1023.1,12.8,12.7,999,99,99
2022,1,2,22,10,192  5.4  6.9,99,99,99,999 1023.2,12.7,12.7,999,99,99
2022,1,2,22,20,195  5.3  6.9,99,99,99,999 1023.1,12.7,12.7,999,99,99
2022,1,2,22,30,200  4.9  5.9,99,99,99,999 1023.1,12.8,12.7,999,99,99
2022,1,2,22,40,197  4.7  5.8,1.42,12.9,6.1,296 1023.2,12.6,12.7,999,99,99
2022,1,2,22,50,199  4.4  5.5,99,99,99,999 1023.3,12.7,12.7,999,99,99
2022,1,2,23,0,201  4.6  5.6,99,99,99,999 1023.2,12.7,12.8,999,99,99
