YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD   PRES,ATMP,WTMP,DEWP,VIS,TIDE
2023,1,1,3,10,340 11.3 13.8,99,99,99,999 1005.5,13.1,999,999,99,99
2023,1,1,3,20,339 11.3 14.1,99,99,99,999 1005.9,13.2,999,999,99,99
2023,1,1,3,30,333 12.4 16.2,99,99,99,999 1006.5,13.2,999,999,99,99
2023,1,1,3,40,320 12.0 16.7,3.87,12.9,7.47,288 1006.7,13.1,999,999,99,99
2023,1,1,3,50,312 12.7 17.5,99,99,99,999 1006.7,12.9,999,999,99,99
2023,1,1,4,0,314 12.6 16.8,99,99,99,999 1006.8,12.7,999,999,99,99
2023,1,1,4,10,317 12.9 17.0,99,99,99,999 1006.8,12.6,999,999,99,99
2023,1,1,4,20,315 12.1 15.2,99,99,99,999 1006.9,12.7,999,999,99,99
2023,1,1,4,30,313 12.0 15.8,99,99,99,999 1007.0,12.7,999,999,99,99
2023,1,1,4,40,313 12.0 16.0,3.83,14.81,7.37,296 1007.0,12.8,999,999,99,99
2023,1,1,4,50,313 11.6 14.6,99,99,99,999 1007.1,12.8,999,999,99,99
2023,1,1,5,0,313 11.4 15.3,99,99,99,999 1007.2,12.7,999,999,99,99
2023,1,1,5,10,313 11.5 15.4,99,99,99,999 1007.3,12.8,999,999,99,99
2023,1,1,5,20,313 11.4 14.8,99,99,99,999 1007.5,12.8,999,999,99,99
2023,1,1,5,30,315 11.1 15.2,99,99,99,999 1007.6,12.7,999,999,99,99
2023,1,1,5,40,317 11.6 15.1,3.83,12.12,7.37,288 1007.8,12.6,999,999,99,99
2023,1,1,5,50,319 12.0 16.0,99,99,99,999 1008.0,12.6,999,999,99,99
2023,1,1,6,0,317 12.2 16.0,99,99,99,999 1007.9,12.5,999,999,99,99
2023,1,1,6,10,317 12.4 16.3,99,99,99,999 1008.3,12.6,999,999,99,99
2023,1,1,6,20,315 12.5 15.9,99,99,99,999 1008.3,12.5,999,999,99,99
2023,1,1,6,30,316 12.6 15.9,99,99,99,999 1008.4,12.6,999,999,99,99
2023,1,1,6,40,317 12.8 16.5,3.92,7.14,7.21,294 1008.6,12.6,999,999,99,99
2023,1,1,6,50,317 13.2 16.7,99,99,99,999 1008.6,12.6,999,999,99,99
2023,1,1,7,0,318 13.5 17.0,99,99,99,999 1008.7,12.5,999,999,99,99
2023,1,1,7,10,317 12.9 16.7,99,99,99,999 1009.0,12.5,999,999,99,99
2023,1,1,7,20,318 12.6 16.5,99,99,99,999 1009.1,12.5,999,999,99,99
2023,1,1,7,30,319 11.5 14.8,99,99,99,999 1009.2,12.5,999,999,99,99
2023,1,1,7,40,319 13.3 15.9,3.96,13.79,7.13,286 1009.2,12.5,12.6,999,99,99
2023,1,1,7,50,316 13.2 16.9,99,99,99,999 1009.3,12.5,999,999,99,99
2023,1,1,8,0,315 13.3 17.4,99,99,99,999 1009.3,12.5,999,999,99,99
2023,1,1,8,10,319 12.7 16.9,99,99,99,999 1009.3,12.5,999,999,99,99
2023,1,1,8,20,321 12.7 15.9,99,99,99,999 1008.8,12.4,999,999,99,99
2023,1,1,8,30,323 12.4 16.0,99,99,99,999 1008.8,12.4,999,999,99,99
2023,1,1,8,40,326 12.4 15.9,4.07,8.33,7.49,303 1008.8,12.4,999,999,99,99
2023,1,1,8,50,326 12.6 16.2,99,99,99,999 1008.8,12.4,999,999,99,99
2023,1,1,9,0,325 12.8 16.0,99,99,99,999 1008.7,12.4,999,999,99,99
2023,1,1,9,10,326 12.8 15.7,99,99,99,999 1008.6,12.4,999,999,99,99
2023,1,1,9,20,324 11.8 14.9,99,99,99,999 1008.6,12.4,999,999,99,99
2023,1,1,9,30,328 12.4 15.1,99,99,99,999 1008.6,12.4,999,999,99,99
2023,1,1,9,40,329 11.6 14.2,4.38,9.09,7.72,300 1008.6,12.4,999,999,99,99
2023,1,1,9,50,325 11.8 15.5,99,99,99,999 1008.6,12.4,999,999,99,99
2023,1,1,10,0,323 12.7 15.8,99,99,99,999 1008.6,12.4,999,999,99,99
2023,1,1,10,10,325 12.4 16.5,99,99,99,999 1008.5,12.4,999,999,99,99
2023,1,1,10,20,325 12.4 17.0,99,99,99,999 1008.6,12.4,999,999,99,99
2023,1,1,10,30,323 11.8 16.2,99,99,99,999 1008.8,12.4,999,999,99,99
2023,1,1,10,40,323 13.2 17.5,4.78,10,7.86,306 1008.9,12.4,999,999,99,99
2023,1,1,10,50,322 12.7 16.2,99,99,99,999 1008.8,12.4,999,999,99,99
2023,1,1,11,0,324 12.9 17.7,99,99,99,999 1009.1,12.5,999,999,99,99
2023,1,1,11,10,323 13.7 17.4,99,99,99,999 1009.1,12.4,999,999,99,99
2023,1,1,11,20,323 13.6 18.3,99,99,99,999 1009.1,12.4,999,999,99,99
2023,1,1,11,30,324 13.5 18.0,99,99,99,999 1009.1,12.4,999,999,99,99
2023,1,1,11,40,323 13.5 16.8,5.1,10.81,8.22,309 1009.2,12.4,999,999,99,99
2023,1,1,11,50,326 13.9 16.9,99,99,99,999 1009.4,12.4,999,999,99,99
2023,1,1,12,0,325 13.8 18.0,99,99,99,999 1009.4,12.5,999,999,99,99
2023,1,1,12,10,325 13.7 17.9,99,99,99,999 1009.7,12.5,13,999,99,99
2023,1,1,12,20,325 13.8 17.8,99,99,99,999 1009.6,12.5,999,999,99,99
2023,1,1,12,30,325 13.8 17.1,99,99,99,999 1009.8,12.5,999,999,99,99
2023,1,1,12,40,322 14.3 17.9,4.72,10.81,7.84,310 1009.8,12.4,999,999,99,99
2023,1,1,12,50,320 13.9 17.4,99,99,99,999 1009.8,12.4,999,999,99,99
2023,1,1,13,0,322 13.7 17.3,99,99,99,999 1010.0,12.4,999,999,99,99
2023,1,1,13,10,323 13.5 17.5,99,99,99,999 1010.1,12.4,999,999,99,99
2023,1,1,13,20,328 13.6 17.5,99,99,99,999 1010.1,12.4,999,999,99,99
2023,1,1,13,30,330 13.3 18.0,99,99,99,999 1010.2,12.4,999,999,99,99
2023,1,1,13,40,332 13.5 17.4,5.04,10.81,8.17,302 1010.2,12.4,999,999,99,99
2023,1,1,13,50,330 13.1 16.3,99,99,99,999 1009.9,12.4,999,999,99,99
2023,1,1,14,0,330 13.8 19.0,99,99,99,999 1010.2,12.4,999,999,99,99
2023,1,1,14,10,329 14.0 17.6,99,99,99,999 1010.4,12.4,999,999,99,99
2023,1,1,14,20,330 13.4 17.2,99,99,99,999 1010.6,12.4,999,999,99,99
2023,1,1,14,30,327 13.8 17.0,99,99,99,999 1010.8,12.3,999,999,99,99
2023,1,1,14,40,327 12.9 16.9,99,99,99,999 1010.8,12.3,999,999,99,99
2023,1,1,14,50,330 12.7 16.3,99,99,99,999 1010.9,12.3,999,999,99,99
2023,1,1,15,0,329 12.5 15.6,99,99,99,999 1011.1,12.4,999,999,99,99
2023,1,1,15,10,331 12.2 16.9,99,99,99,999 1011.1,12.3,999,999,99,99
2023,1,1,15,20,328 13.0 16.8,99,99,99,999 1011.1,12.3,999,999,99,99
2023,1,1,15,30,330 13.0 17.3,99,99,99,999 1011.3,12.3,999,999,99,99
2023,1,1,15,40,331 12.2 15.5,4.86,10,7.99,310 1011.3,12.3,999,999,99,99
2023,1,1,15,50,329 13.1 16.4,99,99,99,999 1011.4,12.2,999,999,99,99
2023,1,1,16,0,331 13.2 17.0,99,99,99,999 1011.3,12.2,999,999,99,99
2023,1,1,16,10,331 12.4 16.0,99,99,99,999 1011.4,12.2,999,999,99,99
2023,1,1,16,20,329 12.7 16.3,99,99,99,999 1011.5,12.2,999,999,99,99
2023,1,1,16,30,329 12.4 16.0,99,99,99,999 1011.7,12.2,999,999,99,99
2023,1,1,16,40,334 12.5 16.0,5.4,10.81,8.37,303 1011.8,12.2,999,999,99,99
2023,1,1,16,50,332 12.8 16.1,99,99,99,999 1011.8,12.2,999,999,99,99
2023,1,1,17,0,330 12.8 16.2,99,99,99,999 1011.7,12.2,999,999,99,99
2023,1,1,17,10,327 12.8 16.4,99,99,99,999 1011.8,12.2,999,999,99,99
2023,1,1,17,20,327 13.2 17.0,99,99,99,999 1012.1,12.2,12.8,999,99,99
2023,1,1,17,30,330 13.0 16.8,99,99,99,999 1012.2,12.2,12.8,999,99,99
2023,1,1,17,40,332 12.8 16.8,5.15,10.81,8.39,292 1012.3,12.2,999,999,99,99
2023,1,1,17,50,329 12.8 17.2,99,99,99,999 1012.4,12.2,999,999,99,99
2023,1,1,18,0,330 12.4 16.7,99,99,99,999 1012.5,12.2,999,999,99,99
2023,1,1,18,10,332 12.7 15.5,99,99,99,999 1012.6,12.2,12.8,999,99,99
2023,1,1,18,20,328 11.9 15.2,99,99,99,999 1012.6,12.2,999,999,99,99
2023,1,1,18,30,329 11.4 14.9,99,99,99,999 1012.6,12.2,999,999,99,99
2023,1,1,18,40,331 11.5 14.9,99,99,99,999 1012.5,12.2,999,999,99,99
2023,1,1,18,50,334 11.5 15.3,99,99,99,999 1012.5,12.2,999,999,99,99
2023,1,1,19,0,330 11.5 14.3,99,99,99,999 1012.2,12.2,999,999,99,99
2023,1,1,19,10,328 11.8 15.2,99,99,99,999 1012.3,12.2,12.8,999,99,99
2023,1,1,19,20,330 11.7 15.5,99,99,99,999 1012.2,12.2,12.8,999,99,99
2023,1,1,19,30,330 10.3 13.2,99,99,99,999 1012.2,12.3,999,999,99,99
2023,1,1,19,40,329 10.8 14.1,4.69,11.43,8.02,300 1012.0,12.3,12.8,999,99,99
2023,1,1,19,50,327 11.2 14.1,99,99,99,999 1011.8,12.2,12.8,999,99,99
2023,1,1,20,0,326 11.2 13.6,99,99,99,999 1011.6,12.3,12.8,999,99,99
2023,1,1,20,10,331 10.7 13.5,99,99,99,999 1011.5,12.3,12.8,999,99,99
2023,1,1,20,20,326 10.7 13.3,99,99,99,999 1011.3,12.3,999,999,99,99
2023,1,1,20,30,328 10.9 14.1,99,99,99,999 1011.2,12.3,12.8,999,99,99
2023,1,1,20,40,330 10.5 13.2,4.6,11.43,7.93,305 1011.2,12.4,12.8,999,99,99
2023,1,1,20,50,328 10.6 13.2,99,99,99,999 1010.9,12.4,999,999,99,99
2023,1,1,21,0,324 10.3 12.6,99,99,99,999 1010.7,12.4,12.8,999,99,99
2023,1,1,21,10,325 10.5 13.3,99,99,99,999 1010.6,12.3,999,999,99,99
2023,1,1,21,20,328 10.3 13.2,99,99,99,999 1010.5,12.3,999,999,99,99
2023,1,1,21,30,327 10.2 12.9,99,99,99,999 1010.5,12.3,999,999,99,99
2023,1,1,21,40,328 10.3 13.2,4.73,10.81,8.39,302 1010.5,12.3,999,999,99,99
2023,1,1,21,50,326 10.2 13.0,99,99,99,999 1010.4,12.4,999,999,99,99
2023,1,1,22,0,323 10.6 13.5,99,99,99,999 1010.4,12.4,12.8,999,99,99
2023,1,1,22,10,324 10.6 13.0,99,99,99,999 1010.3,12.4,999,999,99,99
2023,1,1,22,20,326 10.3 12.8,99,99,99,999 1010.4,12.5,12.8,999,99,99
2023,1,1,22,30,324 11.0 13.4,99,99,99,999 1010.7,12.4,999,999,99,99
2023,1,1,22,40,323 10.5 13.6,4.59,10,8.39,300 1010.8,12.5,999,999,99,99
2023,1,1,22,50,325 10.9 13.8,99,99,99,999 1010.9,12.5,999,999,99,99
2023,1,1,23,0,326 10.2 13.4,99,99,99,999 1011.0,12.6,999,999,99,99
2023,1,1,23,10,329 11.2 13.8,99,99,99,999 1010.9,12.5,999,999,99,99
2023,1,1,23,20,330 10.4 13.0,99,99,99,999 1011.0,12.6,999,999,99,99
2023,1,1,23,30,328 10.8 13.7,99,99,99,999 1011.0,12.6,999,999,99,99
2023,1,1,23,40,325 10.8 13.5,3.67,11.43,7.57,311 1011.4,12.6,999,999,99,99
2023,1,1,23,50,322 11.1 14.3,99,99,99,999 1011.8,12.6,999,999,99,99
2023,1,2,0,0,318 11.6 15.3,99,99,99,999 1012.1,12.5,999,999,99,99
2023,1,2,0,10,318 11.7 14.6,99,99,99,999 1012.2,12.4,999,999,99,99
2023,1,2,0,20,320 11.2 14.0,99,99,99,999 1012.4,12.4,999,999,99,99
2023,1,2,0,30,322 10.7 13.6,99,99,99,999 1012.4,12.4,999,999,99,99
2023,1,2,0,40,326 10.5 12.9,3.8,10,7.56,297 1012.3,12.4,999,999,99,99
2023,1,2,0,50,328 10.7 13.3,99,99,99,999 1012.3,12.4,999,999,99,99
2023,1,2,1,0,328 10.3 13.1,99,99,99,999 1012.3,12.4,999,999,99,99
2023,1,2,1,10,330 10.2 13.8,99,99,99,999 1012.5,12.4,999,999,99,99
2023,1,2,1,20,331  9.9 12.6,99,99,99,999 1012.6,12.4,999,999,99,99
2023,1,2,1,30,336  9.8 12.6,99,99,99,999 1012.6,12.4,999,999,99,99
2023,1,2,1,40,339  9.3 12.0,4.02,13.79,8,285 1012.8,12.4,12.8,999,99,99
2023,1,2,1,50,341  8.7 11.0,99,99,99,999 1012.9,12.4,999,999,99,99
2023,1,2,2,0,342  8.5 10.9,99,99,99,999 1012.9,12.4,999,999,99,99
2023,1,2,2,10,339  9.2 11.6,99,99,99,999 1013.1,12.4,999,999,99,99
2023,1,2,2,20,337  9.1 11.2,99,99,99,999 1013.2,12.4,999,999,99,99
2023,1,2,2,30,335  8.8 11.4,99,99,99,999 1013.1,12.5,12.8,999,99,99
2023,1,2,2,40,332  8.0 11.0,3.79,10,7.93,303 1013.2,12.5,999,999,99,99
2023,1,2,2,50,331  9.0 11.0,99,99,99,999 1013.1,12.4,999,999,99,99
2023,1,2,3,0,331  8.6 10.8,99,99,99,999 1013.0,12.3,999,999,99,99
2023,1,2,3,10,335  8.0 10.2,99,99,99,999 1013.0,12.3,999,999,99,99
2023,1,2,3,20,330  8.8 11.0,99,99,99,999 1012.8,12.3,999,999,99,99
2023,1,2,3,30,328  8.5 11.3,99,99,99,999 1013.0,12.3,999,999,99,99
2023,1,2,3,40,331  8.5 10.6,3.37,9.09,7.65,306 1012.9,12.3,999,999,99,99
2023,1,2,3,50,329  8.8 11.0,99,99,99,999 1012.9,12.3,999,999,99,99
2023,1,2,4,0,335  8.1 10.3,99,99,99,999 1013.0,12.4,999,999,99,99
2023,1,2,4,10,329  8.6 11.2,99,99,99,999 1013.1,12.3,999,999,99,99
2023,1,2,4,20,332  8.6 10.7,99,99,99,999 1013.1,12.2,999,999,99,99
2023,1,2,4,30,332  9.5 12.0,99,99,99,999 1013.4,12.1,999,999,99,99
2023,1,2,4,40,332  8.9 11.2,3.65,9.09,7.85,311 1013.5,12.2,999,999,99,99
2023,1,2,4,50,332  8.8 12.2,99,99,99,999 1013.4,12.1,999,999,99,99
2023,1,2,5,0,334  8.7 10.6,99,99,99,999 1013.4,12.1,999,999,99,99
2023,1,2,5,10,999 99.0 99.0,99,99,99,999 1013.3,999,999,999,99,99
2023,1,2,5,20,335  8.3 10.3,99,99,99,999 1013.3,12.1,999,999,99,99
2023,1,2,5,30,338  7.8 10.0,99,99,99,999 1013.1,12.1,999,999,99,99
2023,1,2,5,40,336  7.8  9.6,3.43,10,7.65,308 1013.4,12.1,999,999,99,99
2023,1,2,5,50,331  7.8 10.2,99,99,99,999 1013.4,12.2,999,999,99,99
2023,1,2,6,0,326  7.8  9.6,99,99,99,999 1013.4,12.1,999,999,99,99
2023,1,2,6,10,327  7.7 10.2,99,99,99,999 1013.1,12.1,999,999,99,99
2023,1,2,6,20,330  7.4  9.9,99,99,99,999 1013.4,12.1,999,999,99,99
2023,1,2,6,30,325  7.4  9.4,99,99,99,999 1013.2,12.1,999,999,99,99
2023,1,2,6,40,327  7.2  9.1,3.36,13.79,7.71,278 1013.1,12.1,999,999,99,99
2023,1,2,6,50,320  7.3  9.8,99,99,99,999 1013.6,12.1,999,999,99,99
2023,1,2,7,0,311  7.8 10.3,99,99,99,999 1013.6,12.2,12.8,999,99,99
2023,1,2,7,10,308  8.2 10.7,99,99,99,999 1013.7,12.1,999,999,99,99
2023,1,2,7,20,309  8.3 10.6,99,99,99,999 1013.6,12.1,999,999,99,99
2023,1,2,7,30,317  8.1 10.5,99,99,99,999 1013.3,12.1,999,999,99,99
2023,1,2,7,40,320  7.7 10.1,3.43,9.09,7.86,303 1013.3,12,999,999,99,99
2023,1,2,7,50,323  7.7  9.9,99,99,99,999 1013.2,12.1,12.8,999,99,99
2023,1,2,8,0,321  7.9  9.6,99,99,99,999 1013.3,12,999,999,99,99
2023,1,2,8,10,319  8.1 10.1,99,99,99,999 1013.3,12,999,999,99,99
2023,1,2,8,20,316  7.9  9.8,99,99,99,999 1013.1,12,999,999,99,99
2023,1,2,8,30,323  7.8  9.8,99,99,99,999 1012.6,12,999,999,99,99
2023,1,2,8,40,335  7.6  9.7,3.04,8.33,7.44,305 1012.7,12,999,999,99,99
2023,1,2,8,50,340  7.7  9.6,99,99,99,999 1012.6,12,999,999,99,99
2023,1,2,9,0,341  7.3  9.3,99,99,99,999 1012.6,12.1,999,999,99,99
2023,1,2,9,10,340  7.2  8.9,99,99,99,999 1012.6,12.1,999,999,99,99
2023,1,2,9,20,341  6.8  8.8,99,99,99,999 1012.5,12.1,999,999,99,99
2023,1,2,9,30,340  6.6  8.2,99,99,99,999 1012.6,12.1,999,999,99,99
2023,1,2,9,40,330  6.7  8.5,2.95,13.79,7.29,276 1012.7,12.1,999,999,99,99
2023,1,2,9,50,328  6.3  7.9,99,99,99,999 1012.6,12.2,999,999,99,99
2023,1,2,10,0,321  6.1  7.6,99,99,99,999 1012.7,12.2,999,999,99,99
2023,1,2,10,10,323  5.7  7.6,99,99,99,999 1012.6,12.2,999,999,99,99
2023,1,2,10,20,314  5.6  7.4,99,99,99,999 1012.8,12.2,999,999,99,99
2023,1,2,10,30,311  6.0  7.9,99,99,99,999 1012.9,12.2,999,999,99,99
2023,1,2,10,40,307  6.3  7.8,2.71,13.79,7.41,285 1012.9,12.2,999,999,99,99
2023,1,2,10,50,312  5.8  7.5,99,99,99,999 1013.2,12.3,999,999,99,99
2023,1,2,11,0,312  6.1  7.9,99,99,99,999 1013.2,12.3,999,999,99,99
2023,1,2,11,10,308  6.2  8.0,99,99,99,999 1013.2,12.3,999,999,99,99
2023,1,2,11,20,305  6.5  8.4,99,99,99,999 1013.2,12.3,999,999,99,99
2023,1,2,11,30,306  6.9  8.7,99,99,99,999 1013.2,12.2,999,999,99,99
2023,1,2,11,40,311  6.5  8.5,2.68,13.79,7.65,294 1012.7,12.2,999,999,99,99
2023,1,2,11,50,313  6.2  8.0,99,99,99,999 1012.7,12.1,999,999,99,99
2023,1,2,12,0,313  5.8  7.3,99,99,99,999 1012.7,12.1,999,999,99,99
2023,1,2,12,10,321  5.1  6.8,99,99,99,999 1012.6,12.1,999,999,99,99
2023,1,2,12,20,320  4.8  6.5,99,99,99,999 1012.5,12,999,999,99,99
2023,1,2,12,30,322  4.6  6.0,99,99,99,999 1012.7,12,999,999,99,99
2023,1,2,12,40,334  4.5  6.0,2.49,12.9,7.5,290 1012.2,12,999,999,99,99
2023,1,2,12,50,344  4.1  5.5,99,99,99,999 1011.9,12,999,999,99,99
2023,1,2,13,0,350  4.0  5.2,99,99,99,999 1012.2,12,999,999,99,99
2023,1,2,13,10,6  4.1  5.3,99,99,99,999 1012.0,12,999,999,99,99
2023,1,2,13,20,1  3.9  4.9,99,99,99,999 1011.9,12,999,999,99,99
2023,1,2,13,30,11  3.7  5.0,99,99,99,999 1011.7,11.9,999,999,99,99
2023,1,2,13,40,28  3.6  5.5,2.67,12.12,8.18,290 1011.7,11.9,999,999,99,99
2023,1,2,13,50,36  2.6  5.1,99,99,99,999 1012.2,11.8,12.8,999,99,99
2023,1,2,14,0,324  1.3  2.7,99,99,99,999 1012.6,12,12.8,999,99,99
2023,1,2,14,10,14  1.9  3.4,99,99,99,999 1012.3,12,12.8,999,99,99
2023,1,2,14,20,50  3.4  5.2,99,99,99,999 1011.8,12,12.8,999,99,99
2023,1,2,14,30,71  4.2  6.4,99,99,99,999 1012.3,11.8,999,999,99,99
2023,1,2,14,40,89  5.2  7.1,2.35,14.81,8.21,282 1012.1,11.4,999,999,99,99
2023,1,2,14,50,98  3.9  6.6,99,99,99,999 1012.8,11.4,999,999,99,99
2023,1,2,15,0,98  4.7  7.3,99,99,99,999 1012.5,11.3,999,999,99,99
2023,1,2,15,10,93  5.5  8.4,99,99,99,999 1013.1,11.1,12.8,999,99,99
2023,1,2,15,20,103  4.2  6.4,99,99,99,999 1013.2,10.8,999,999,99,99
2023,1,2,15,30,115  3.6  5.7,99,99,99,999 1013.5,10.9,12.8,999,99,99
2023,1,2,15,40,111  2.4  4.4,2.77,13.79,8.9,282 1013.8,10.9,12.8,999,99,99
2023,1,2,15,50,104  2.0  4.5,99,99,99,999 1014.1,10.9,999,999,99,99
2023,1,2,16,0,106  1.7  3.7,99,99,99,999 1013.7,11,999,999,99,99
2023,1,2,16,10,117  2.8  4.9,99,99,99,999 1013.2,11.1,12.8,999,99,99
2023,1,2,16,20,97  4.4  6.4,99,99,99,999 1013.1,11.1,12.8,999,99,99
2023,1,2,16,30,86  3.5  5.8,99,99,99,999 1012.9,11.1,999,999,99,99
2023,1,2,16,40,104  2.9  5.8,2.6,12.12,8.2,285 1013.6,11.2,12.8,999,99,99
2023,1,2,16,50,157  2.3  3.8,99,99,99,999 1013.8,11.4,12.8,999,99,99
2023,1,2,17,0,164  2.6  4.1,99,99,99,999 1014.1,11.5,999,999,99,99
2023,1,2,17,10,163  3.0  4.5,99,99,99,999 1014.2,11.6,999,999,99,99
2023,1,2,17,20,151  3.7  5.6,99,99,99,999 1013.5,11.7,12.8,999,99,99
2023,1,2,17,30,128  4.6  6.5,99,99,99,999 1013.2,11.8,12.8,999,99,99
2023,1,2,17,40,128  5.7  8.5,2.42,13.79,8.48,275 1012.5,11.9,12.8,999,99,99
2023,1,2,17,50,131  5.7  8.8,99,99,99,999 1013.0,12,12.8,999,99,99
2023,1,2,18,0,154  6.1  8.4,99,99,99,999 1013.1,12.1,12.8,999,99,99
2023,1,2,18,10,149  6.6  9.6,99,99,99,999 1012.6,12.2,12.8,999,99,99
2023,1,2,18,20,149  6.4  9.6,99,99,99,999 1012.2,12.3,12.8,999,99,99
2023,1,2,18,30,146  6.7  8.6,99,99,99,999 1011.9,12.3,12.8,999,99,99
2023,1,2,18,40,164  7.4  9.4,2.43,10.81,8.04,282 1011.6,12.3,999,999,99,99
2023,1,2,18,50,156  7.9 10.3,99,99,99,999 1011.6,12.3,999,999,99,99
2023,1,2,19,0,156  6.9  9.2,99,99,99,999 1011.7,12.3,999,999,99,99
2023,1,2,19,10,158  6.7  9.1,99,99,99,999 1011.9,12.3,999,999,99,99
2023,1,2,19,20,157  6.6  9.0,99,99,99,999 1011.7,12.4,999,999,99,99
2023,1,2,19,30,155  7.2 10.2,99,99,99,999 1011.6,12.4,12.8,999,99,99
2023,1,2,19,40,156  8.0 10.6,2.54,13.79,7.97,270 1010.8,12.3,999,999,99,99
2023,1,2,19,50,153  8.7 10.8,99,99,99,999 1011.3,12.3,999,999,99,99
2023,1,2,20,0,170  8.3 10.6,99,99,99,999 1011.6,12.3,999,999,99,99
2023,1,2,20,10,170  7.8 10.5,99,99,99,999 1011.6,12.4,999,999,99,99
2023,1,2,20,20,166  7.7  9.3,99,99,99,999 1011.6,12.3,999,999,99,99
2023,1,2,20,30,167  8.3 10.3,99,99,99,999 1011.2,12.3,999,999,99,99
2023,1,2,20,40,161  8.6 11.2,2.2,12.12,7.1,289 1010.8,12.3,999,999,99,99
2023,1,2,20,50,148  9.6 13.2,99,99,99,999 1009.7,12.2,12.9,999,99,99
2023,1,2,21,0,142  9.9 12.6,99,99,99,999 1009.3,12.1,12.9,999,99,99
2023,1,2,21,10,142 10.7 14.8,99,99,99,999 1009.0,12.2,999,999,99,99
2023,1,2,21,20,151 10.5 13.4,99,99,99,999 1009.0,12.1,12.9,999,99,99
2023,1,2,21,30,153 11.6 14.9,99,99,99,999 1008.7,12.2,999,999,99,99
2023,1,2,21,40,158 12.1 15.7,2.45,13.79,6.74,259 1008.6,12.2,999,999,99,99
2023,1,2,21,50,155 12.1 16.0,99,99,99,999 1008.7,12.4,999,999,99,99
2023,1,2,22,0,155 12.3 15.9,99,99,99,999 1008.3,12.4,999,999,99,99
2023,1,2,22,10,154 12.6 15.4,99,99,99,999 1008.2,12.4,999,999,99,99
2023,1,2,22,20,152 12.6 16.2,99,99,99,999 1008.3,12.4,999,999,99,99
2023,1,2,22,30,147 12.1 16.3,99,99,99,999 1008.1,12.3,12.9,999,99,99
2023,1,2,22,40,149 12.7 16.4,2.4,12.9,5.9,285 1008.3,12.3,999,999,99,99
2023,1,2,22,50,152 13.0 16.2,99,99,99,999 1008.2,12.3,999,999,99,99
2023,1,2,23,0,154 12.1 15.6,99,99,99,999 1008.3,12.2,999,999,99,99
2023,1,2,23,10,154 13.1 16.8,99,99,99,999 1008.2,12.3,999,999,99,99
2023,1,2,23,20,158 12.9 16.6,99,99,99,999 1008.3,12.3,999,999,99,99
2023,1,2,23,30,158 13.0 16.9,99,99,99,999 1007.9,12.1,999,999,99,99
2023,1,2,23,40,159 13.5 17.4,2.46,13.79,6.04,282 1007.7,11.9,999,999,99,99
2023,1,2,23,50,155 13.2 16.7,99,99,99,999 1007.7,12,12.8,999,99,99
2023,1,3,0,0,158 12.4 15.9,99,99,99,999 1007.4,12,999,999,99,99
2023,1,3,0,10,160 13.8 18.6,99,99,99,999 1007.6,11.9,999,999,99,99
2023,1,3,0,20,163 13.2 16.5,99,99,99,999 1007.8,11.9,999,999,99,99
2023,1,3,0,30,159 12.4 17.6,99,99,99,999 1007.9,12,999,999,99,99
2023,1,3,0,40,162 13.8 18.2,2.88,13.79,6.24,286 1007.5,12,999,999,99,99
