YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD   PRES,ATMP,WTMP,DEWP,VIS,TIDE
2009,1,3,12,50,352  7.8  9.5,3.2,10,6.93,314 1016.4,9.3,12.2,999,99,99
2009,1,3,13,50,344  9.1 11.1,3.25,10,7.26,313 1016.4,9.7,12.1,999,99,99
2009,1,3,14,50,347  9.6 11.5,3.18,10,7.28,309 1016.6,9.5,12.1,999,99,99
2009,1,3,15,50,353  9.5 11.3,3.07,10,6.82,311 1017.3,9.4,12.1,999,99,99
2009,1,3,16,50,359  8.1  9.5,2.82,10,6.84,311 1017.9,9.2,12.1,999,99,99
2009,1,3,17,50,352  9.0 10.6,2.96,10,7,305 1018.5,9.4,12.1,999,99,99
2009,1,3,18,50,344  9.1 10.9,2.87,10,7,311 1018.7,9.7,12.1,999,99,99
2009,1,3,19,50,347  8.7 10.0,2.73,10,6.98,311 1018.3,9.7,12.1,999,99,99
2009,1,3,20,50,337  8.2  9.7,2.77,10,6.88,307 1017.5,9.6,12.1,999,99,99
2009,1,3,21,50,341  7.6  9.4,2.84,10,7.21,310 1017.0,9.7,12.1,999,99,99
2009,1,3,22,50,335  8.2  9.9,2.84,10,7.13,310 1016.9,9.7,12.1,999,99,99
2009,1,3,23,50,330  8.6 10.2,2.66,9.09,6.9,313 1017.2,9.8,12.1,999,99,99
2009,1,4,0,50,338  9.0 10.4,2.81,10,7.04,306 1017.3,10,12.1,999,99,99
2009,1,4,1,50,335  8.6 10.1,2.77,10,6.87,309 1017.5,10.1,12.1,999,99,99
2009,1,4,2,50,335  8.0  9.7,2.56,9.09,6.62,311 1018.0,9.8,12,999,99,99
2009,1,4,3,50,344  6.6  7.9,2.67,10,7.15,309 1018.3,9.9,12,999,99,99
2009,1,4,4,50,342  5.9  7.0,2.43,10,7,313 1018.6,9.9,12.1,999,99,99
2009,1,4,5,50,347  5.8  7.1,2.52,10,7.22,306 1018.7,9.8,12.1,999,99,99
2009,1,4,6,50,339  5.9  7.0,2.41,10,7.23,311 1018.8,9.7,12.1,999,99,99
2009,1,4,7,50,344  6.1  7.1,2.61,9.09,7.31,312 1019.0,9.7,12,999,99,99
2009,1,4,8,50,7  5.1  6.2,2.58,10,7.5,311 1018.7,9.5,12,999,99,99
2009,1,4,9,50,30  4.1  5.1,2.45,10,7.61,306 1018.6,9.1,12,999,99,99
2009,1,4,10,50,36  3.3  4.1,2.37,9.09,7.56,312 1019.1,9.2,11.9,999,99,99
2009,1,4,11,50,336  4.1  5.4,2.73,10,7.96,313 1019.1,9.5,11.9,999,99,99
2009,1,4,12,50,352  4.0  4.9,2.6,9.09,7.66,311 1019.1,9.5,11.9,999,99,99
2009,1,4,13,50,360  4.6  5.8,2.67,10,7.7,311 1019.4,9.2,11.9,999,99,99
2009,1,4,14,50,357  3.9  4.8,2.81,10,7.56,307 1020.1,9.2,11.9,999,99,99
2009,1,4,15,50,85  2.1  3.1,2.35,8.33,7.02,317 1020.9,8.9,11.9,999,99,99
2009,1,4,16,50,87  1.6  2.8,2.54,9.09,7.18,306 1022.0,8.6,11.9,999,99,99
2009,1,4,17,50,79  1.2  2.2,2.29,9.09,6.88,312 1022.7,9.1,12,999,99,99
2009,1,4,18,50,30  1.6  2.5,2.21,8.33,6.84,316 1023.0,9.3,12,999,99,99
2009,1,4,19,50,44  1.4  2.8,2.17,9.09,6.85,308 1022.4,9.2,12.1,999,99,99
2009,1,4,20,50,330  3.6  4.8,2.16,9.09,6.94,306 1021.7,9.6,12.2,999,99,99
2009,1,4,21,50,331  4.7  6.0,1.92,14.81,6.82,299 1021.6,9.8,12.2,999,99,99
2009,1,4,22,50,329  5.6  6.7,2.02,9.09,7.16,308 1021.5,10.1,12.1,999,99,99
2009,1,4,23,50,327  7.4  8.4,1.81,14.81,6.53,308 1021.9,10.3,12,999,99,99
2009,1,5,0,50,328  6.1  7.5,1.83,9.09,6.46,305 1021.7,10.1,12,999,99,99
2009,1,5,1,50,328  7.4  8.4,1.78,9.09,6.53,309 1022.7,10.1,12,999,99,99
2009,1,5,2,50,329  7.7  9.2,1.76,16,5.94,284 1023.1,10,11.9,999,99,99
2009,1,5,3,50,333  6.8  7.9,1.73,9.09,5.96,308 1023.3,9.9,11.9,999,99,99
2009,1,5,4,50,334  5.9  6.8,1.61,14.81,5.99,295 1023.4,9.8,11.9,999,99,99
2009,1,5,5,50,337  6.4  7.6,1.66,14.81,6.28,291 1024.2,9.9,11.9,999,99,99
2009,1,5,6,50,349  4.7  5.7,1.67,13.79,6.42,305 1024.4,9.9,11.9,999,99,99
2009,1,5,7,50,353  2.7  3.6,1.49,13.79,6.5,299 1023.6,9.7,11.9,999,99,99
2009,1,5,8,50,6  2.9  3.8,1.46,17.39,6.93,200 1023.8,9.6,11.9,999,99,99
2009,1,5,9,50,353  2.0  3.0,1.45,12.9,7.17,306 1024.0,9.6,11.9,999,99,99
2009,1,5,10,50,51  1.2  1.7,1.35,13.79,7.63,296 1023.4,9.5,11.9,999,99,99
2009,1,5,11,50,94  3.0  4.0,1.41,8.33,7.45,313 1023.4,9.3,11.9,999,99,99
2009,1,5,12,50,91  4.5  6.1,1.43,17.39,7.98,190 1023.2,9.1,11.9,999,99,99
2009,1,5,13,50,95  5.6  6.6,1.39,13.79,6.61,289 1023.2,9.2,11.9,999,99,99
2009,1,5,14,50,103  4.4  5.5,1.53,12.9,6.93,292 1023.0,9.3,11.9,999,99,99
2009,1,5,15,50,130  0.9  2.6,1.41,17.39,7,184 1023.4,9,11.9,999,99,99
2009,1,5,16,50,142  4.0  5.4,1.44,17.39,7.43,188 1022.9,9.1,11.9,999,99,99
2009,1,5,17,50,125  2.7  3.8,1.39,12.9,7.28,286 1023.8,8.3,11.9,999,99,99
2009,1,5,18,50,128  5.6  6.9,1.3,19.05,7.23,292 1023.3,8.4,11.9,999,99,99
2009,1,5,19,50,128  5.8  6.9,1.17,19.05,6.55,293 1022.5,8.4,11.9,999,99,99
2009,1,5,20,50,126  5.7  6.8,1.27,19.05,7.33,300 1021.7,8.7,11.9,999,99,99
2009,1,5,21,50,103  5.3  6.3,1.4,19.05,7.7,294 1021.1,8.9,11.9,999,99,99
2009,1,5,22,50,95  6.1  7.8,1.43,17.39,7.39,290 1021.2,8.2,11.9,999,99,99
2009,1,5,23,50,107  5.6  6.4,1.43,17.39,6.99,291 1021.0,8.7,11.9,999,99,99
2009,1,6,0,50,83  6.1  7.2,1.58,17.39,7.59,300 1021.7,9.1,11.9,999,99,99
2009,1,6,1,50,99  5.1  6.2,1.59,17.39,6.84,273 1021.8,9.4,11.9,999,99,99
2009,1,6,2,50,84  3.7  5.0,1.84,17.39,8.63,293 1022.4,9.9,11.9,999,99,99
2009,1,6,3,50,56  2.8  3.4,1.75,17.39,8.52,296 1022.8,10.2,11.9,999,99,99
2009,1,6,4,50,2  3.7  5.3,1.64,16,8.46,290 1023.5,10.3,11.9,999,99,99
2009,1,6,5,50,339  6.4  7.4,1.81,17.39,8.92,303 1023.6,10.1,11.9,999,99,99
2009,1,6,6,50,333  7.0  8.3,1.81,17.39,8.25,297 1023.6,10.5,11.9,999,99,99
2009,1,6,7,50,340  8.0  9.2,1.86,16,7.54,283 1023.3,10.3,11.9,999,99,99
2009,1,6,8,50,344  9.4 10.9,1.99,17.39,6.83,305 1023.3,10.1,11.8,999,99,99
2009,1,6,9,50,347  8.9 10.6,1.99,17.39,6.43,302 1023.4,10,11.8,999,99,99
2009,1,6,10,50,341  9.0 10.8,2.1,16,6.41,297 1023.7,9.7,11.8,999,99,99
2009,1,6,11,50,344  8.3  9.7,2.12,17.39,6.51,299 1024.0,9.6,11.7,999,99,99
2009,1,6,12,50,347  9.1 11.0,2.3,16,6.99,312 1024.1,9.9,11.7,999,99,99
2009,1,6,13,50,359  7.8  9.3,2.35,16,6.9,304 1024.5,9.8,11.6,999,99,99
2009,1,6,14,50,360  8.1  9.5,99,99,99,999 1024.6,9.9,11.7,999,99,99
2009,1,6,15,50,360  7.8  9.8,2.71,16,7.81,307 1025.0,9.9,11.7,999,99,99
2009,1,6,16,50,12  5.8  6.6,2.54,16,7.44,308 1025.6,9.9,11.7,999,99,99
2009,1,6,17,50,355  5.5  6.8,2.67,16,8.3,303 1026.5,10.3,11.7,999,99,99
2009,1,6,18,50,352  4.3  5.9,2.83,16,8.6,298 1026.4,10.5,11.7,999,99,99
2009,1,6,19,50,335  4.7  5.7,2.46,14.81,8.18,302 1025.9,10.6,11.7,999,99,99
2009,1,6,20,50,343  6.0  7.8,2.72,14.81,8.8,307 1025.0,10.5,11.7,999,99,99
2009,1,6,21,50,326  6.6  7.9,2.57,16,8.5,304 1024.6,10.2,11.7,999,99,99
2009,1,6,22,50,332  7.7  9.1,99,99,99,999 1024.5,10.2,11.7,999,99,99
2009,1,6,23,50,318  8.1  9.7,2.7,13.79,8.27,311 1024.4,10.5,11.7,999,99,99
2009,1,7,0,50,322  8.8 10.4,2.91,10.81,8.5,308 1024.2,10.3,11.7,999,99,99
2009,1,7,1,50,322  8.0 10.0,2.77,12.12,8.16,311 1024.5,10.4,11.7,999,99,99
2009,1,7,2,50,332  7.1  9.4,2.76,12.9,8.5,309 1024.8,10.7,11.6,999,99,99
2009,1,7,3,50,336  8.0  9.6,2.74,12.9,8.51,313 1024.9,10.8,11.6,999,99,99
2009,1,7,4,50,330  8.2  9.7,2.64,12.9,7.95,312 1024.8,10.7,11.6,999,99,99
2009,1,7,5,50,329  6.2  7.7,99,99,99,999 1025.4,10.4,11.6,999,99,99
2009,1,7,6,50,356  7.1  8.6,2.96,14.81,8.56,310 1025.4,10.3,11.6,999,99,99
2009,1,7,7,50,343  7.2  8.6,2.86,13.79,8.22,306 1025.2,10.2,11.6,999,99,99
2009,1,7,8,50,27  5.7  7.4,2.73,14.81,7.94,312 1025.0,10.2,11.6,999,99,99
2009,1,7,9,50,78  3.4  4.6,2.66,13.79,8.63,313 1025.0,10,11.6,999,99,99
2009,1,7,10,50,52  1.6  2.9,2.66,14.81,8.78,315 1024.7,9.8,11.6,999,99,99
2009,1,7,11,50,321  3.6  5.1,2.57,14.81,8.37,306 1024.5,10,11.6,999,99,99
2009,1,7,12,50,327  4.6  6.0,2.63,14.81,8.58,309 1024.2,10,11.6,999,99,99
2009,1,7,13,50,358  3.3  4.9,2.74,13.79,8.94,312 1024.2,9.6,11.5,999,99,99
2009,1,7,14,50,31  3.2  4.4,2.74,13.79,8.99,313 1024.1,9.8,11.5,999,99,99
2009,1,7,15,50,23  2.6  3.8,3.04,13.79,9.69,309 1024.5,9.2,11.5,999,99,99
2009,1,7,16,50,344  2.3  4.2,2.7,14.81,9.36,302 1024.7,9.1,11.5,999,99,99
2009,1,7,17,50,348  1.7  3.1,2.86,13.79,9.61,302 1025.0,9.6,11.5,999,99,99
2009,1,7,18,50,104  1.3  2.9,2.74,14.81,9.25,295 1024.8,9.9,11.5,999,99,99
2009,1,7,19,50,161  0.9  2.5,2.71,13.79,9.48,296 1024.1,10.1,11.6,999,99,99
2009,1,7,20,50,141  0.9  2.3,2.54,14.81,8.76,302 1023.3,10.6,11.9,999,99,99
2009,1,7,21,50,306  0.7  3.0,2.67,14.81,8.7,308 1022.6,11.1,12,999,99,99
2009,1,7,22,50,324  2.9  3.9,2.42,12.9,8.49,306 1022.2,10.7,12,999,99,99
2009,1,7,23,50,333  1.3  2.3,2.56,14.81,8.64,302 1022.2,10.8,11.8,999,99,99
2009,1,8,0,50,325  5.0  6.1,2.47,11.43,8.66,306 1021.6,11.1,11.8,999,99,99
2009,1,8,1,50,334  6.6  7.8,2.39,13.79,8.3,298 1021.1,11,11.7,999,99,99
2009,1,8,2,50,339  5.3  6.6,2.26,13.79,7.86,310 1021.2,10.9,11.6,999,99,99
2009,1,8,3,50,323  6.4  8.5,2.29,13.79,7.97,311 1021.3,10.9,11.5,999,99,99
2009,1,8,4,50,329  6.9  8.9,2.19,12.9,7.63,310 1020.8,10.9,11.5,999,99,99
2009,1,8,5,50,336  8.8 10.2,2.38,13.79,7.82,307 1020.7,10.7,11.5,999,99,99
2009,1,8,6,50,340  7.9  9.2,2.25,13.79,7.23,314 1020.6,10.6,11.5,999,99,99
2009,1,8,7,50,325  8.5  9.9,2.1,12.9,7.1,311 1020.2,10.5,11.5,999,99,99
2009,1,8,8,50,329  9.0 10.5,2.17,12.9,7.23,305 1020.2,10.4,11.5,999,99,99
2009,1,8,9,50,327  9.5 11.6,2.09,12.12,6.85,306 1020.3,10,11.5,999,99,99
2009,1,8,10,50,334 10.0 11.8,2.25,12.12,6.48,315 1020.5,9.3,11.4,999,99,99
2009,1,8,11,50,325 10.7 12.5,2.27,13.79,6.53,307 1020.8,9.7,11.4,999,99,99
2009,1,8,12,50,327 12.5 14.5,2.52,12.9,6.43,314 1021.1,9.7,11.4,999,99,99
2009,1,8,13,50,339 10.5 12.2,2.67,12.12,6.39,308 1021.0,9.8,11.4,999,99,99
2009,1,8,14,50,349  8.9 10.9,2.59,12.9,6.57,315 1021.5,10,11.4,999,99,99
2009,1,8,15,50,347  8.9 10.6,2.53,11.43,6.68,320 1021.8,10.6,11.4,999,99,99
2009,1,8,16,50,346  8.0  9.8,2.33,10.81,6.95,322 1022.5,10.8,11.4,999,99,99
2009,1,8,17,50,350  8.7 10.2,2.32,12.9,7.15,308 1022.9,11.2,11.4,999,99,99
2009,1,8,18,50,345  7.4  9.0,2.18,12.12,7.06,311 1023.3,11.2,11.4,999,99,99
2009,1,8,19,50,343  7.9  9.4,2.04,12.12,7.17,302 1022.4,11.2,11.4,999,99,99
2009,1,8,20,50,344  8.0  9.6,2.06,13.79,7.29,316 1021.2,11.4,11.5,999,99,99
2009,1,8,21,50,339  8.9 10.6,2.16,12.9,7.26,311 1021.1,11.3,11.5,999,99,99
2009,1,8,22,50,331  9.9 11.5,2.02,13.79,6.6,303 1020.5,11.2,11.5,999,99,99
2009,1,8,23,50,335 10.3 12.1,2.08,12.12,6.43,312 1020.6,11,11.4,999,99,99
2009,1,9,0,50,333 11.5 14.5,2.1,12.12,6.22,314 1020.7,11.4,11.4,999,99,99
2009,1,9,1,50,338 10.5 12.1,2.29,11.43,6.31,312 1021.1,11.4,11.4,999,99,99
2009,1,9,2,50,335  9.8 11.6,2.39,12.12,6.68,315 1021.5,11.3,11.4,999,99,99
2009,1,9,3,50,334 10.1 11.7,99,99,99,999 1022.0,11.2,11.3,999,99,99
2009,1,9,4,50,336 10.1 12.1,2.68,12.12,7.26,318 1022.4,11.1,11.4,999,99,99
2009,1,9,5,50,339  9.8 12.0,99,99,99,999 1022.5,10.9,11.5,999,99,99
2009,1,9,6,50,335  9.8 11.9,2.78,12.9,7.35,315 1022.6,11,11.6,999,99,99
2009,1,9,7,50,341  9.9 11.6,99,99,99,999 1022.7,11,11.6,999,99,99
2009,1,9,8,50,342  9.7 12.1,2.78,11.43,6.97,308 1022.5,10.9,11.5,999,99,99
2009,1,9,9,50,342 10.8 13.6,2.97,12.12,7.24,306 1022.6,10.9,11.5,999,99,99
2009,1,9,10,50,339  9.4 11.5,2.71,12.9,6.49,309 1022.8,10.7,11.4,999,99,99
2009,1,9,11,50,339  9.2 11.0,2.81,12.9,6.74,303 1022.9,10.7,11.4,999,99,99
2009,1,9,12,50,339 10.6 12.3,2.94,10,6.84,309 1022.9,10.7,11.5,999,99,99
2009,1,9,13,50,345  9.1 10.9,2.85,9.09,6.85,314 1023.4,10.7,11.5,999,99,99
2009,1,9,14,50,353  7.6  9.0,3.16,12.12,7.06,309 1023.8,10.8,11.6,999,99,99
2009,1,9,15,50,3  6.7  7.8,3.11,11.43,7.08,305 1024.5,10.7,11.6,999,99,99
2009,1,9,16,50,26  3.7  5.1,2.9,10,7.32,303 1025.2,10.7,11.6,999,99,99
2009,1,9,17,50,89  2.5  3.7,3.17,10,7.51,300 1025.4,10.7,11.7,999,99,99
2009,1,9,18,50,54  1.0  2.6,3.09,11.43,7.45,294 1025.5,11,11.7,999,99,99
2009,1,9,19,50,149  0.3  1.1,3.26,9.09,7.61,303 1024.4,11.7,11.8,999,99,99
2009,1,9,20,50,295  2.4  3.6,3.19,10.81,7.58,295 1024.0,11.5,11.9,999,99,99
2009,1,9,21,50,282  2.0  2.9,99,99,99,999 1023.9,11.8,12,999,99,99
2009,1,9,22,50,296  0.7  2.0,2.71,11.43,7.53,296 1024.2,12.3,12,999,99,99
2009,1,9,23,50,7  4.7  5.6,2.87,10.81,7.77,304 1024.1,12.3,11.8,999,99,99
2009,1,10,0,50,277  0.8  1.9,2.86,10,7.64,305 1024.6,12.1,11.8,999,99,99
2009,1,10,1,50,357  2.0  3.3,2.83,10.81,7.75,307 1025.2,12.1,11.8,999,99,99
2009,1,10,2,50,37  2.1  3.8,2.86,11.43,7.82,304 1026.4,12.5,11.7,999,99,99
2009,1,10,3,50,82  5.7  8.1,2.68,10,7.24,309 1026.7,12.5,11.7,999,99,99
2009,1,10,4,50,89  7.3  9.2,2.54,10.81,6.75,312 1027.2,12.4,11.7,999,99,99
2009,1,10,5,50,96  7.2  9.1,2.73,10.81,7.1,307 1027.3,12.4,11.6,999,99,99
2009,1,10,6,50,79  7.4  8.9,2.42,10.81,6.97,310 1027.6,12.4,11.6,999,99,99
2009,1,10,7,50,52  6.5  7.6,2.46,10,7.44,309 1028.3,11.9,11.6,999,99,99
2009,1,10,8,50,48  6.0  7.3,2.58,10,7.51,309 1028.7,11.1,11.6,999,99,99
2009,1,10,9,50,69  5.2  6.4,2.48,10.81,7.62,306 1028.6,11.2,11.6,999,99,99
2009,1,10,10,50,66  4.1  5.2,2.32,10.81,7.48,308 1029.1,11,11.5,999,99,99
2009,1,10,11,50,73  4.4  5.7,2.2,10,7.25,303 1029.1,11.1,11.5,999,99,99
2009,1,10,12,50,86  5.8  7.0,2.15,11.43,7.38,300 1029.2,11.1,11.5,999,99,99
2009,1,10,13,50,83  6.6  8.3,2.22,10,7.09,307 1029.6,10.9,11.5,999,99,99
2009,1,10,14,50,86  8.0 10.2,2.06,10,6.72,301 1029.8,11.1,11.5,999,99,99
2009,1,10,15,50,86  8.8 10.8,2.24,12.9,6.52,302 1030.4,11.3,11.5,999,99,99
2009,1,10,16,50,85  8.9 10.8,2.19,10,6.24,298 1031.6,11.3,11.4,999,99,99
2009,1,10,17,50,88  7.7  9.5,2.21,12.9,6.37,296 1032.7,11.3,11.4,999,99,99
2009,1,10,18,50,94  7.6  9.5,2.11,10,6.71,299 1032.7,11.6,11.5,999,99,99
2009,1,10,19,50,84  6.5  7.6,1.94,12.12,6.76,297 1032.2,11.9,11.5,999,99,99
2009,1,10,20,50,96  3.0  4.1,2.01,10.81,7.3,306 1031.9,12.1,11.5,999,99,99
2009,1,10,21,50,35  3.1  3.8,2.02,12.12,7.78,293 1031.7,12.5,11.7,999,99,99
2009,1,10,22,50,20  2.8  3.2,1.75,12.9,7.52,290 1031.9,12.1,11.8,999,99,99
2009,1,10,23,50,340  2.3  3.0,1.72,10,7.87,308 1031.9,12.3,11.8,999,99,99
2009,1,11,0,50,334  2.0  2.7,1.68,12.12,7.76,279 1031.6,12.3,11.8,999,99,99
2009,1,11,1,50,9  3.3  4.0,1.47,12.9,7.99,286 1031.9,11.8,11.7,999,99,99
2009,1,11,2,50,345  4.3  4.9,1.52,12.9,8.12,293 1032.2,11.8,11.6,999,99,99
2009,1,11,3,50,348  5.0  6.2,1.61,12.12,8.24,298 1032.4,12.1,11.6,999,99,99
2009,1,11,4,50,356  7.9  9.3,1.57,10,7.99,307 1032.4,12.6,11.6,999,99,99
2009,1,11,5,50,11  4.8  5.8,1.52,12.9,6.58,288 1032.7,12.3,11.5,999,99,99
2009,1,11,6,50,77  2.7  3.4,1.59,17.39,7.27,300 1032.7,11.7,11.5,999,99,99
2009,1,11,7,50,12  2.1  2.9,1.63,12.12,6.64,304 1032.2,12.1,11.5,999,99,99
2009,1,11,8,50,9  2.6  3.3,1.68,12.9,7,298 1031.7,11.8,11.4,999,99,99
2009,1,11,9,50,5  1.8  2.3,1.64,10.81,7.33,294 1031.7,11.7,11.4,999,99,99
2009,1,11,10,50,90  2.0  2.8,1.6,17.39,7.29,301 1031.6,11.6,11.4,999,99,99
2009,1,11,11,50,34  2.2  2.7,1.6,17.39,7.97,297 1031.4,11.4,11.4,999,99,99
2009,1,11,12,50,24  2.3  2.7,1.65,17.39,7.74,303 1031.4,11.1,11.4,999,99,99
2009,1,11,13,50,48  3.7  4.4,1.64,17.39,7.76,303 1031.2,11.1,11.4,999,99,99
2009,1,11,14,50,53  3.5  4.4,1.65,17.39,8.1,304 1031.7,11.1,11.4,999,99,99
2009,1,11,15,50,78  3.9  4.9,1.69,17.39,8.13,303 1031.7,11.5,11.4,999,99,99
2009,1,11,16,50,82  4.2  5.2,1.69,16,7.97,306 1031.9,11.4,11.4,999,99,99
2009,1,11,17,50,51  2.5  3.2,1.83,16,8.25,308 1032.3,11.3,11.4,999,99,99
2009,1,11,18,50,33  1.4  2.1,1.7,16,8.3,305 1032.1,11.3,11.5,999,99,99
