YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD   PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT m/s  m/s,m,sec,sec,degT   hPa,degC,degC,degC,mi,ft
2021,1,1,0,0,328 12.4 15.5,99,99,99,999 1020.7,12,12.3,9.3,99,99
2021,1,1,0,10,328 12.1 16.4,99,99,99,999 1020.6,12,12.3,9.4,99,99
2021,1,1,0,20,330 12.2 15.7,99,99,99,999 1020.7,12,12.3,9.4,99,99
2021,1,1,0,30,331 11.3 15.5,99,99,99,999 1020.8,11.9,12.3,9.4,99,99
2021,1,1,0,40,331 11.2 14.6,4.51,12.9,8.97,306 1020.6,11.9,12.3,9.5,99,99
2021,1,1,0,50,333 10.7 13.9,99,99,99,999 1020.6,11.8,12.3,9.5,99,99
2021,1,1,1,0,330 10.6 13.7,99,99,99,999 1020.6,11.8,12.3,9.5,99,99
2021,1,1,1,10,330 10.6 13.6,99,99,99,999 1020.6,11.8,12.3,9.6,99,99
2021,1,1,1,20,330 10.1 13.0,99,99,99,999 1020.5,11.8,12.3,9.5,99,99
2021,1,1,1,30,328 10.6 13.9,99,99,99,999 1020.2,11.8,12.3,9.4,99,99
2021,1,1,1,40,323 10.0 12.7,4.5,13.79,9.37,299 1020.2,11.8,12.3,9.4,99,99
2021,1,1,1,50,324  9.7 12.9,99,99,99,999 1020.3,11.8,12.3,9.5,99,99
2021,1,1,2,0,324  9.8 12.6,99,99,99,999 1020.2,11.8,12.4,9.6,99,99
2021,1,1,2,10,322  9.8 12.9,99,99,99,999 1020.2,11.8,12.4,9.6,99,99
2021,1,1,2,20,324 10.2 13.0,99,99,99,999 1020.3,11.8,12.4,9.6,99,99
2021,1,1,2,30,326  9.8 12.9,99,99,99,999 1020.3,11.8,12.4,9.7,99,99
2021,1,1,2,40,325 10.4 13.1,4.83,14.81,9.4,303 1020.2,11.8,12.4,9.7,99,99
2021,1,1,2,50,325 10.8 14.3,99,99,99,999 1020.2,11.7,12.4,9.6,99,99
2021,1,1,3,0,325 11.2 14.6,99,99,99,999 1020.1,11.7,12.4,9.6,99,99
2021,1,1,3,10,326 11.2 13.3,99,99,99,999 1020.1,11.7,12.4,9.6,99,99
2021,1,1,3,20,329 11.1 14.5,99,99,99,999 1020.2,11.7,12.4,9.6,99,99
2021,1,1,3,30,333 10.3 12.9,99,99,99,999 1020.1,11.7,12.4,9.7,99,99
2021,1,1,3,40,337  9.5 12.3,4.83,16,9.69,299 1020.2,11.7,12.4,9.7,99,99
2021,1,1,3,50,337  9.2 12.3,99,99,99,999 1020.4,11.8,12.4,9.8,99,99
2021,1,1,4,0,338  9.2 11.7,99,99,99,999 1020.5,11.7,12.4,9.7,99,99
2021,1,1,4,10,340  8.5 10.9,99,99,99,999 1020.6,11.7,12.5,9.7,99,99
2021,1,1,4,20,345  8.6 10.9,99,99,99,999 1020.6,11.7,12.5,9.8,99,99
2021,1,1,4,30,345  8.6 10.3,99,99,99,999 1020.5,11.6,12.5,9.7,99,99
2021,1,1,4,40,344  8.6 10.8,4.03,14.81,8.78,295 1020.5,11.7,12.5,9.9,99,99
2021,1,1,4,50,343  8.8 11.0,99,99,99,999 1020.4,11.6,12.5,9.8,99,99
2021,1,1,5,0,344  8.0 10.5,99,99,99,999 1020.4,11.6,12.5,9.9,99,99
2021,1,1,5,10,339  8.1 10.3,99,99,99,999 1020.4,11.6,12.5,9.9,99,99
2021,1,1,5,20,339  7.9 10.0,99,99,99,999 1020.4,11.6,12.5,9.9,99,99
2021,1,1,5,30,337  7.6 10.4,99,99,99,999 1020.4,11.6,12.5,10,99,99
2021,1,1,5,40,335  8.2 10.6,4.65,13.79,9.65,304 1020.5,11.6,12.5,10,99,99
2021,1,1,5,50,335  7.9  9.8,99,99,99,999 1020.6,11.6,12.5,10,99,99
2021,1,1,6,0,335  7.9 10.2,99,99,99,999 1020.7,11.6,12.5,10,99,99
2021,1,1,6,10,330  8.0 10.5,99,99,99,999 1020.7,11.6,12.5,10,99,99
2021,1,1,6,20,330  7.5  9.8,99,99,99,999 1020.7,11.6,12.5,10,99,99
2021,1,1,6,30,331  7.2  9.6,99,99,99,999 1020.7,11.6,12.5,10.1,99,99
2021,1,1,6,40,334  7.3  9.5,4.22,13.79,9.72,307 1020.6,11.6,12.5,10.1,99,99
2021,1,1,6,50,334  7.4 10.1,99,99,99,999 1020.6,11.6,12.5,10.1,99,99
2021,1,1,7,0,332  7.6  9.7,99,99,99,999 1020.6,11.6,12.5,10.1,99,99
2021,1,1,7,10,328  8.4 11.1,99,99,99,999 1020.4,11.5,12.5,9.9,99,99
2021,1,1,7,20,324  8.7 11.5,99,99,99,999 1020.5,11.6,12.5,10,99,99
2021,1,1,7,30,326  8.8 11.8,99,99,99,999 1020.6,11.5,12.5,9.9,99,99
2021,1,1,7,40,331  7.9 10.5,4.4,12.9,9.86,301 1020.5,11.6,12.5,10.1,99,99
2021,1,1,7,50,328  8.0 10.0,99,99,99,999 1020.5,11.5,12.5,10.1,99,99
2021,1,1,8,0,328  8.2 10.0,99,99,99,999 1020.4,11.5,12.5,10.1,99,99
2021,1,1,8,10,335  7.9 10.1,99,99,99,999 1020.3,11.5,12.5,10.1,99,99
2021,1,1,8,20,333  8.0 10.2,99,99,99,999 1020.4,11.5,12.5,10.1,99,99
2021,1,1,8,30,333  7.8 10.0,99,99,99,999 1020.4,11.5,12.5,10.1,99,99
2021,1,1,8,40,333  7.6  9.4,3.94,14.81,9.83,299 1020.3,11.5,12.5,10.1,99,99
2021,1,1,8,50,340  7.5  9.6,99,99,99,999 1020.3,11.4,12.5,10,99,99
2021,1,1,9,0,341  7.0  9.0,99,99,99,999 1020.3,11.5,12.5,10.2,99,99
2021,1,1,9,10,344  6.7  8.9,99,99,99,999 1020.2,11.4,12.5,10.1,99,99
2021,1,1,9,20,342  6.4  8.6,99,99,99,999 1020.2,11.4,12.5,10.1,99,99
2021,1,1,9,30,344  6.5  8.5,99,99,99,999 1020.2,11.4,12.5,10.1,99,99
2021,1,1,9,40,347  6.3  7.7,4.09,14.81,9.76,286 1020.2,11.4,12.5,10.1,99,99
2021,1,1,9,50,356  5.9  7.5,99,99,99,999 1020.2,11.3,12.5,10,99,99
2021,1,1,10,0,357  5.8  7.6,99,99,99,999 1020.4,11.2,12.5,10,99,99
2021,1,1,10,10,360  5.4  7.1,99,99,99,999 1020.5,11.2,12.5,10,99,99
2021,1,1,10,20,8  5.3  6.6,99,99,99,999 1020.3,11.1,12.5,9.8,99,99
2021,1,1,10,30,11  4.9  6.4,99,99,99,999 1020.3,11.2,12.5,10,99,99
2021,1,1,10,40,15  4.6  5.8,4.17,14.81,10.04,295 1020.0,11.1,12.5,9.8,99,99
2021,1,1,10,50,27  4.2  5.5,99,99,99,999 1019.7,11.1,12.5,9.8,99,99
2021,1,1,11,0,32  3.7  5.1,99,99,99,999 1019.8,11,12.5,9.7,99,99
2021,1,1,11,10,29  2.9  4.9,99,99,99,999 1020.0,11,12.5,9.6,99,99
2021,1,1,11,20,40  2.2  3.9,99,99,99,999 1019.9,11.1,12.5,9.7,99,99
2021,1,1,11,30,49  1.8  3.9,99,99,99,999 1020.1,11.2,12.5,9.7,99,99
2021,1,1,11,40,79  1.6  3.9,3.66,13.79,9.56,296 1020.0,11.2,12.5,9.7,99,99
2021,1,1,11,50,92  1.0  3.8,99,99,99,999 1019.8,11.2,12.5,9.7,99,99
2021,1,1,12,0,105  2.2  4.5,99,99,99,999 1019.6,11.1,12.5,9.5,99,99
2021,1,1,12,10,105  2.0  4.2,99,99,99,999 1019.9,11.3,12.5,9.2,99,99
2021,1,1,12,20,102  2.0  4.6,99,99,99,999 1020.0,11.3,12.5,9,99,99
2021,1,1,12,30,84  1.5  3.6,99,99,99,999 1020.2,11.3,12.5,8.9,99,99
2021,1,1,12,40,130  0.5  2.9,3.71,12.9,9.79,283 1020.5,11.2,12.5,9,99,99
2021,1,1,12,50,247  0.3  1.5,99,99,99,999 1020.5,11.2,12.5,9,99,99
2021,1,1,13,0,305  2.1  4.6,99,99,99,999 1020.5,11.5,12.5,9.5,99,99
2021,1,1,13,10,318  1.4  3.4,99,99,99,999 1020.3,11.4,12.5,9.7,99,99
2021,1,1,13,20,360  0.6  2.5,99,99,99,999 1020.2,11.2,12.5,9.5,99,99
2021,1,1,13,30,69  0.7  3.0,99,99,99,999 1020.3,11.1,12.5,9.3,99,99
2021,1,1,13,40,118  1.5  4.4,3.8,16,10.03,279 1020.2,11.2,12.5,9.2,99,99
2021,1,1,13,50,70  1.4  3.4,99,99,99,999 1020.2,11.1,12.5,9.1,99,99
2021,1,1,14,0,21  0.5  2.0,99,99,99,999 1020.5,11.2,12.5,9.2,99,99
2021,1,1,14,10,16  0.4  2.2,99,99,99,999 1020.6,11.1,12.5,9.1,99,99
2021,1,1,14,20,43  1.0  2.2,99,99,99,999 1020.8,11.1,12.5,9.2,99,99
2021,1,1,14,30,15  1.0  2.6,99,99,99,999 1021.0,11.1,12.5,9.2,99,99
2021,1,1,14,40,24  0.9  2.2,3.35,16,9.69,283 1020.9,11,12.5,9.1,99,99
2021,1,1,14,50,9  0.9  2.4,99,99,99,999 1020.9,11,12.5,9.1,99,99
2021,1,1,15,0,346  0.9  2.3,99,99,99,999 1021.0,11.1,12.5,9.2,99,99
2021,1,1,15,10,351  0.7  2.4,99,99,99,999 1021.2,11.1,12.5,9.2,99,99
2021,1,1,15,20,306  1.6  3.5,99,99,99,999 1021.3,11.2,12.5,9.3,99,99
2021,1,1,15,30,311  2.5  5.4,99,99,99,999 1021.7,11.2,12.5,9.4,99,99
2021,1,1,15,40,316  2.2  3.7,3.69,16,10.55,289 1021.7,11.2,12.5,9.5,99,99
2021,1,1,15,50,325  1.5  3.2,99,99,99,999 1021.8,11.2,12.5,9.5,99,99
2021,1,1,16,0,16  1.2  3.1,99,99,99,999 1021.7,11.2,12.5,9.4,99,99
2021,1,1,16,10,62  2.5  4.6,99,99,99,999 1021.8,10.9,12.5,9,99,99
2021,1,1,16,20,75  2.4  4.6,99,99,99,999 1021.8,10.8,12.5,8.8,99,99
2021,1,1,16,30,85  3.1  6.0,99,99,99,999 1021.9,10.7,12.5,8.6,99,99
2021,1,1,16,40,81  3.0  5.4,3.39,16,10.19,286 1022.0,10.5,12.5,8.4,99,99
2021,1,1,16,50,81  2.7  4.8,99,99,99,999 1022.2,10.6,12.6,8.4,99,99
2021,1,1,17,0,87  2.6  4.4,99,99,99,999 1022.3,10.7,12.6,8.4,99,99
2021,1,1,17,10,92  3.2  5.7,99,99,99,999 1022.1,10.7,12.6,8.4,99,99
2021,1,1,17,20,93  3.4  5.7,99,99,99,999 1022.5,10.6,12.6,8.3,99,99
2021,1,1,17,30,93  2.2  3.9,99,99,99,999 1022.7,10.6,12.6,8.3,99,99
2021,1,1,17,40,93  2.2  4.1,3.02,12.9,9.4,298 1023.0,10.7,12.6,8.3,99,99
2021,1,1,17,50,92  2.6  5.4,99,99,99,999 1023.0,10.7,12.6,8.3,99,99
2021,1,1,18,0,89  3.0  4.9,99,99,99,999 1023.1,10.5,12.6,8.1,99,99
2021,1,1,18,10,82  2.9  5.0,99,99,99,999 1023.1,10.5,12.6,8.1,99,99
2021,1,1,18,20,85  3.0  5.2,99,99,99,999 1023.1,10.4,12.6,7.9,99,99
2021,1,1,18,30,90  3.2  5.3,99,99,99,999 1022.9,10.5,12.6,7.9,99,99
2021,1,1,18,40,92  3.5  5.9,3.12,16,9.85,304 1022.9,10.4,12.6,7.8,99,99
2021,1,1,18,50,91  3.4  5.3,99,99,99,999 1022.8,10.5,12.6,7.8,99,99
2021,1,1,19,0,91  3.4  5.3,99,99,99,999 1022.7,10.5,12.6,7.9,99,99
2021,1,1,19,10,89  2.7  4.9,99,99,99,999 1022.6,10.5,12.6,8,99,99
2021,1,1,19,20,95  2.3  4.9,99,99,99,999 1022.7,10.5,12.6,7.9,99,99
2021,1,1,19,30,86  2.7  5.5,99,99,99,999 1022.1,10.6,12.6,8.1,99,99
2021,1,1,19,40,84  2.9  5.1,2.99,13.79,9.58,292 1022.0,10.5,12.6,8,99,99
2021,1,1,19,50,77  2.5  4.3,99,99,99,999 1021.7,10.6,12.6,8.1,99,99
2021,1,1,20,0,66  2.3  3.8,99,99,99,999 1021.7,10.5,12.6,8.1,99,99
2021,1,1,20,10,66  1.9  3.7,99,99,99,999 1021.7,10.5,12.7,8.1,99,99
2021,1,1,20,20,73  1.9  3.7,99,99,99,999 1021.5,10.6,12.7,8.2,99,99
2021,1,1,20,30,74  1.5  2.8,99,99,99,999 1021.5,10.7,12.7,8.1,99,99
2021,1,1,20,40,70  1.1  2.9,2.78,12.9,9.44,298 1021.6,10.7,12.7,8.1,99,99
2021,1,1,20,50,31  0.5  1.9,99,99,99,999 1021.5,10.9,12.7,8.1,99,99
2021,1,1,21,0,358  0.4  2.0,99,99,99,999 1021.4,11,12.7,8,99,99
2021,1,1,21,10,358  0.5  1.6,99,99,99,999 1021.4,11.1,12.7,8,99,99
2021,1,1,21,20,346  0.5  1.7,99,99,99,999 1021.3,11.2,12.8,8,99,99
2021,1,1,21,30,326  0.5  2.2,99,99,99,999 1021.2,11.2,12.8,8.1,99,99
2021,1,1,21,40,322  0.3  1.1,2.77,13.79,9.65,288 1021.2,11.3,12.8,8.3,99,99
2021,1,1,21,50,309  0.4  1.7,99,99,99,999 1021.4,11.3,12.8,8.3,99,99
2021,1,1,22,0,303  1.0  2.7,99,99,99,999 1021.3,11.3,12.8,8.3,99,99
2021,1,1,22,10,289  1.0  2.9,99,99,99,999 1021.4,11.4,12.8,8.3,99,99
2021,1,1,22,20,280  1.1  2.8,99,99,99,999 1021.2,11.4,12.8,8.5,99,99
2021,1,1,22,30,270  1.1  2.7,99,99,99,999 1021.1,11.2,12.8,8.5,99,99
2021,1,1,22,40,260  0.6  1.8,2.97,16,9.94,289 1021.1,11.2,12.9,8.6,99,99
2021,1,1,22,50,197  0.5  1.7,99,99,99,999 1020.8,11.2,12.9,8.7,99,99
2021,1,1,23,0,165  1.0  2.6,99,99,99,999 1020.7,11.2,12.9,8.7,99,99
2021,1,1,23,10,218  1.0  2.0,99,99,99,999 1021.0,11.3,12.9,8.8,99,99
2021,1,1,23,20,263  1.8  3.3,99,99,99,999 1021.2,11.4,12.9,9,99,99
2021,1,1,23,30,267  2.0  3.7,99,99,99,999 1021.2,11.4,12.9,9.1,99,99
2021,1,1,23,40,274  2.2  4.2,3.04,14.81,10.24,298 1021.5,11.6,12.9,9.4,99,99
2021,1,1,23,50,289  2.6  4.2,99,99,99,999 1021.7,11.5,12.9,9.4,99,99
2021,1,2,0,0,286  2.6  4.5,99,99,99,999 1021.9,11.6,12.9,9.6,99,99
2021,1,2,0,10,292  3.7  5.2,99,99,99,999 1022.0,11.6,12.9,9.7,99,99
2021,1,2,0,20,299  3.3  5.1,99,99,99,999 1022.0,11.7,12.9,9.9,99,99
2021,1,2,0,30,304  3.5  5.4,99,99,99,999 1022.3,11.6,12.8,9.7,99,99
2021,1,2,0,40,307  4.2  5.9,2.8,14.81,10.18,295 1022.4,11.7,12.8,9.9,99,99
2021,1,2,0,50,305  5.2  7.7,99,99,99,999 1022.5,11.7,12.8,10,99,99
2021,1,2,1,0,310  5.6  7.7,99,99,99,999 1022.6,11.7,12.8,10.1,99,99
2021,1,2,1,10,308  5.4  7.0,99,99,99,999 1022.7,11.8,12.8,10.2,99,99
2021,1,2,1,20,308  5.1  6.6,99,99,99,999 1022.7,11.8,12.8,10.3,99,99
2021,1,2,1,30,307  4.9  6.6,99,99,99,999 1022.6,11.8,12.7,10.3,99,99
2021,1,2,1,40,305  5.2  7.0,2.95,13.79,10.33,297 1022.8,11.7,12.7,10.1,99,99
2021,1,2,1,50,305  5.4  6.9,99,99,99,999 1022.8,11.8,12.7,10.1,99,99
2021,1,2,2,0,999  4.8  7.0,99,99,99,999 1022.9,999,12.7,999,99,99
2021,1,2,2,10,314  4.5  6.3,99,99,99,999 1023.1,11.8,12.7,10.1,99,99
2021,1,2,2,20,999  4.7  6.3,99,99,99,999 1023.2,999,12.7,999,99,99
2021,1,2,2,30,315  4.5  6.1,99,99,99,999 1023.2,11.8,12.7,10,99,99
2021,1,2,2,40,317  4.2  5.6,2.66,12.9,10.12,300 1023.4,11.8,12.7,10,99,99
2021,1,2,2,50,316  3.7  5.2,99,99,99,999 1023.1,11.8,12.7,10.1,99,99
2021,1,2,3,0,316  3.3  4.6,99,99,99,999 1023.1,11.7,12.7,10,99,99
2021,1,2,3,10,316  3.1  4.8,99,99,99,999 1023.0,11.8,12.7,10.1,99,99
2021,1,2,3,20,319  2.6  4.3,99,99,99,999 1022.9,11.7,12.7,10,99,99
2021,1,2,3,30,320  2.4  3.8,99,99,99,999 1022.9,11.7,12.7,10,99,99
2021,1,2,3,40,328  1.6  2.9,2.88,14.81,10.42,295 1022.9,11.7,12.7,10.1,99,99
2021,1,2,3,50,315  1.8  3.4,99,99,99,999 1023.2,11.7,12.7,10.1,99,99
2021,1,2,4,0,303  1.7  3.4,99,99,99,999 1023.0,11.7,12.7,10.1,99,99
2021,1,2,4,10,294  1.6  2.9,99,99,99,999 1023.0,11.7,12.7,10.1,99,99
