YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD   PRES,ATMP,WTMP,DEWP,VIS,TIDE
2007,1,1,21,0,330  8.2 10.0,1.95,12.12,6.45,293 1022.3,11.8,12.7,999,99,99
2007,1,1,22,0,324  8.6 10.1,2.04,12.9,6.28,293 1021.9,12.1,12.7,999,99,99
2007,1,1,23,0,321  8.4  9.8,2.02,12.12,6.19,294 1021.5,12.3,12.7,999,99,99
2007,1,2,0,0,322  8.8 10.5,2.13,12.12,6.77,296 1021.6,12.6,12.7,999,99,99
2007,1,2,1,0,320  9.1 10.8,2.16,12.9,7.07,281 1021.8,12.5,12.6,999,99,99
2007,1,2,2,0,326  8.0 10.3,1.98,12.9,6.5,295 1021.9,12.7,12.5,999,99,99
2007,1,2,3,0,350  7.3  9.4,2.11,11.43,6.57,294 1022.1,12.4,12.5,999,99,99
2007,1,2,4,0,329  7.4  9.2,2.22,12.12,6.81,296 1022.2,12.5,12.5,999,99,99
2007,1,2,5,0,332  8.8 10.3,2.26,11.43,7.13,300 1022.2,12.6,12.5,999,99,99
2007,1,2,6,0,336  9.3 11.0,2.5,11.43,7.46,306 1021.9,12.7,12.6,999,99,99
2007,1,2,7,0,350  7.8  9.1,2.15,13.79,6.63,268 1021.5,12.5,12.6,999,99,99
2007,1,2,8,0,24  6.1  7.1,2.26,12.9,6.96,284 1021.4,12.5,12.6,999,99,99
2007,1,2,9,0,351  3.0  4.5,2.37,12.12,7.53,293 1021.6,12.1,12.6,999,99,99
2007,1,2,10,0,332  4.3  5.3,2.3,11.43,7.49,284 1021.9,12.3,12.6,999,99,99
2007,1,2,11,0,355  3.9  4.4,2.24,12.12,7.48,280 1021.8,12.3,12.7,999,99,99
2007,1,2,12,0,6  2.8  3.5,2.36,11.43,7.7,293 1021.5,12.3,12.7,999,99,99
2007,1,2,13,0,319  2.8  4.1,2.39,12.9,7.71,285 1021.5,12.2,12.7,999,99,99
2007,1,2,14,0,21  3.9  4.7,2.15,16,7.68,284 1021.4,12.3,12.7,999,99,99
2007,1,2,15,0,78  5.0  6.3,2.34,14.81,7.98,292 1021.5,11.7,12.7,999,99,99
2007,1,2,16,0,86  3.9  5.0,2.34,14.81,7.96,292 1022.0,11.3,12.7,999,99,99
2007,1,2,17,0,86  4.4  5.6,2.4,14.81,8.1,287 1021.9,11.6,12.7,999,99,99
2007,1,2,18,0,341  3.9  4.7,2.33,13.79,7.87,292 1023.0,12,12.7,999,99,99
2007,1,2,19,0,349  3.1  3.8,2.28,13.79,7.97,285 1023.0,12.1,12.8,999,99,99
2007,1,2,20,0,351  1.2  2.2,2.28,13.79,8.1,282 1021.7,12.5,12.9,999,99,99
2007,1,2,21,0,327  2.8  3.6,2.5,12.9,8.13,278 1020.9,12.7,13,999,99,99
2007,1,2,22,0,327  4.7  5.9,2.43,12.9,8.02,287 1020.3,12.5,12.9,999,99,99
2007,1,2,23,0,342  3.0  3.8,2.47,11.43,7.79,284 1020.2,12.5,12.9,999,99,99
2007,1,3,0,0,323  6.1  7.3,2.58,12.12,8.15,295 1020.7,12.6,12.9,999,99,99
2007,1,3,1,0,334  6.2  7.3,2.44,12.12,7.89,289 1020.6,12,12.9,999,99,99
2007,1,3,2,0,331  7.4  8.8,2.57,12.12,8.07,286 1020.9,11.9,12.8,999,99,99
2007,1,3,3,0,336  5.9  6.9,2.49,11.43,7.32,280 1020.5,11.6,12.8,999,99,99
2007,1,3,4,0,318  7.3  9.0,2.37,11.43,7.63,289 1020.6,11.4,12.9,999,99,99
2007,1,3,5,0,333  7.7  9.2,2.45,11.43,7.65,286 1020.5,11.7,12.9,999,99,99
2007,1,3,6,0,330  7.9  9.6,2.32,12.9,7.45,298 1020.6,11.5,12.8,999,99,99
2007,1,3,7,0,337  6.6  7.8,2.33,12.9,7.74,279 1020.5,11.2,12.8,999,99,99
2007,1,3,8,0,331  6.2  8.2,2.26,12.9,7.42,286 1020.4,11,12.7,999,99,99
2007,1,3,9,0,329  7.6  9.2,2.34,17.39,7.89,288 1020.7,11.1,12.7,999,99,99
2007,1,3,10,0,325  7.8  9.3,99,99,99,999 1020.9,11.4,12.7,999,99,99
2007,1,3,11,0,328  6.6  8.6,2.45,12.12,7.79,302 1021.2,11.2,12.7,999,99,99
2007,1,3,12,0,335  7.4  9.7,2.45,12.12,7.86,297 1021.2,11.2,12.7,999,99,99
2007,1,3,13,0,332  6.8  8.3,2.55,11.43,8.04,300 1021.0,11.4,12.7,999,99,99
2007,1,3,14,0,334  6.4  8.0,2.68,12.9,8.67,300 1021.2,11.7,12.7,999,99,99
2007,1,3,15,0,5  5.2  6.2,2.77,12.9,8.89,302 1021.6,11.3,12.7,999,99,99
2007,1,3,16,0,343  4.6  5.8,2.85,12.9,9.11,303 1021.8,11.4,12.7,999,99,99
2007,1,3,17,0,342  4.0  4.9,2.73,12.9,9.47,310 1022.3,11.7,12.6,999,99,99
2007,1,3,18,0,329  4.4  5.7,2.89,12.9,9.74,306 1022.9,12.1,12.7,999,99,99
2007,1,3,19,0,327  2.4  3.5,3.03,12.9,10.23,296 1022.4,12.3,12.7,999,99,99
2007,1,3,20,0,296  4.5  5.8,2.94,12.9,10.2,299 1021.7,11.8,12.9,999,99,99
2007,1,3,21,0,302  3.7  4.8,2.89,12.12,9.98,293 1021.3,11.7,12.9,999,99,99
2007,1,3,22,0,303  4.7  6.4,3.12,13.79,10.69,296 1020.9,12.7,12.9,999,99,99
2007,1,3,23,0,302  3.4  4.8,2.98,14.81,10.32,298 1021.0,13,12.9,999,99,99
2007,1,4,0,0,281  3.0  4.2,2.94,13.79,10.37,298 1021.1,12.9,12.9,999,99,99
2007,1,4,1,0,275  3.7  4.8,2.77,14.81,10.24,307 1021.0,13,12.9,999,99,99
2007,1,4,2,0,251  2.4  3.2,2.85,14.81,10.3,301 1021.1,13.2,12.9,999,99,99
2007,1,4,3,0,271  3.1  4.1,2.94,13.79,10.32,299 1021.2,13.4,12.9,999,99,99
2007,1,4,4,0,228  2.5  3.2,2.75,13.79,10.41,303 1021.2,13.4,12.9,999,99,99
2007,1,4,5,0,210  2.2  2.7,2.81,12.9,10.37,300 1021.3,13.3,12.9,999,99,99
2007,1,4,6,0,207  2.9  3.5,2.95,12.12,10.8,304 1021.2,13.3,12.9,999,99,99
2007,1,4,7,0,198  3.1  3.7,3.1,12.9,10.68,302 1020.9,13.1,12.9,999,99,99
2007,1,4,8,0,195  3.2  3.9,2.88,13.79,10.21,305 1020.7,13.2,12.9,999,99,99
2007,1,4,9,0,215  4.0  4.7,2.86,12.12,10.3,305 1020.3,13.1,12.9,999,99,99
2007,1,4,10,0,235  3.6  4.5,2.97,13.79,10.27,296 1020.0,13.2,12.8,999,99,99
2007,1,4,11,0,251  4.5  5.7,2.76,13.79,10.08,300 1019.9,13.2,12.8,999,99,99
2007,1,4,12,0,260  4.2  5.5,2.98,12.9,10.06,301 1019.6,13.1,12.8,999,99,99
2007,1,4,13,0,269  3.9  5.4,2.95,12.9,9.89,298 1019.3,13,12.8,999,99,99
2007,1,4,14,0,261  3.7  5.1,2.98,13.79,10.05,288 1018.9,13,12.8,999,99,99
2007,1,4,15,0,277  4.9  6.7,3.1,13.79,9.6,300 1019.1,12.9,12.8,999,99,99
2007,1,4,16,0,329  8.3 10.0,3.41,12.12,9.6,285 1019.3,12,12.7,999,99,99
2007,1,4,17,0,329  9.2 11.1,3.38,17.39,9.43,294 1020.1,11.6,12.7,999,99,99
2007,1,4,18,0,329 10.9 13.3,3.65,16,8.97,290 1020.9,11.2,12.7,999,99,99
2007,1,4,19,0,316 10.7 13.8,4.05,14.81,9.16,292 1021.2,11.4,12.7,999,99,99
2007,1,4,20,0,323  9.3 11.5,3.86,17.39,8.44,284 1020.8,12,12.7,999,99,99
2007,1,4,21,0,317  9.1 10.9,3.94,16,8.65,301 1020.4,12.2,12.7,999,99,99
2007,1,4,22,0,317 11.0 15.7,3.84,17.39,8.3,295 1020.3,12.3,12.7,999,99,99
2007,1,4,23,0,316 12.4 15.1,4.11,16,8.47,293 1020.6,11.8,12.7,999,99,99
2007,1,5,0,0,319 13.5 16.2,4.18,17.39,7.93,297 1021.1,11.1,12.7,999,99,99
2007,1,5,1,0,321 13.8 17.1,4.32,17.39,7.71,289 1021.5,10.9,12.7,999,99,99
2007,1,5,2,0,328 15.3 19.1,4.62,17.39,7.97,296 1021.9,11.1,12.7,999,99,99
2007,1,5,3,0,324 16.2 19.8,5.07,16,7.9,302 1022.0,10.9,12.7,999,99,99
2007,1,5,4,0,329 16.0 20.1,99,99,99,999 1022.5,10.9,12.7,999,99,99
2007,1,5,5,0,326 17.9 22.2,99,99,99,999 1022.4,10.9,12.6,999,99,99
2007,1,5,6,0,335 17.3 21.6,99,99,99,999 1023.4,10.6,12.5,999,99,99
2007,1,5,7,0,340 99.0 99.0,99,99,99,999 9999.0,999,999,999,99,99
2007,1,5,8,0,345 14.8 18.4,99,99,99,999 1024.7,10.3,12.4,999,99,99
2007,1,5,9,0,339 15.8 19.2,99,99,99,999 1024.9,10.1,12.3,999,99,99
2007,1,5,10,0,339 14.8 17.2,6.22,10.81,8.78,307 1025.5,10.1,12.1,999,99,99
2007,1,5,11,0,343 14.3 17.5,6.15,11.43,8.9,299 1026.2,10.1,12.1,999,99,99
2007,1,5,12,0,344 14.7 17.9,5.91,11.43,8.87,306 1026.7,10.2,12,999,99,99
2007,1,5,13,0,343 15.2 18.4,5.98,10.81,8.96,313 1027.1,9.9,12,999,99,99
2007,1,5,14,0,351 14.2 17.7,5.95,12.9,9.03,299 1028.0,9.9,11.9,999,99,99
2007,1,5,15,0,352 13.5 16.5,99,99,99,999 1028.8,9.7,11.9,999,99,99
2007,1,5,16,0,350 13.4 16.2,99,99,99,999 1029.3,9.7,11.9,999,99,99
2007,1,5,17,0,346 13.9 17.7,5.58,12.12,8.83,304 1029.8,9.7,11.9,999,99,99
2007,1,5,18,0,349 12.3 15.0,99,99,99,999 1030.0,9.8,11.9,999,99,99
2007,1,5,19,0,342 13.5 16.0,5.7,12.12,9.26,301 1029.9,9.9,11.9,999,99,99
2007,1,5,20,0,343 13.0 15.2,5.55,12.12,9.03,304 1029.5,10,11.9,999,99,99
2007,1,5,21,0,337 13.0 15.6,4.95,12.12,8.56,300 1028.8,10.3,11.9,999,99,99
2007,1,5,22,0,331 13.3 15.7,5.3,11.43,8.71,300 1028.9,10.5,11.9,999,99,99
2007,1,5,23,0,329 14.2 17.2,4.98,11.43,8.5,293 1029.1,10.8,11.9,999,99,99
2007,1,6,0,0,334 14.1 17.0,99,99,99,999 1029.4,10.8,11.9,999,99,99
2007,1,6,1,0,333 13.6 17.0,99,99,99,999 1029.6,10.8,11.9,999,99,99
2007,1,6,2,0,340 12.8 15.7,99,99,99,999 1030.3,11,11.9,999,99,99
2007,1,6,3,0,341 12.6 15.1,4.76,12.9,8.12,305 1030.5,11.2,11.8,999,99,99
2007,1,6,4,0,338 13.7 17.2,4.79,13.79,8.16,303 1030.8,11.2,11.8,999,99,99
2007,1,6,5,0,340 13.0 16.0,4.72,13.79,8.19,303 1031.0,11.3,11.7,999,99,99
2007,1,6,6,0,345 11.8 14.7,4.38,14.81,7.73,292 1031.3,11.2,11.7,999,99,99
2007,1,6,7,0,341 10.5 12.9,4.34,13.79,8.07,295 1031.7,11.1,11.7,999,99,99
2007,1,6,8,0,342 10.3 12.2,99,99,99,999 1031.3,11.1,11.6,999,99,99
2007,1,6,9,0,342 10.4 12.6,3.94,13.79,8.04,297 1031.4,11,11.7,999,99,99
2007,1,6,10,0,338 10.1 11.8,99,99,99,999 1031.5,11.1,11.7,999,99,99
2007,1,6,11,0,347 10.5 13.5,99,99,99,999 1032.1,11,11.7,999,99,99
2007,1,6,12,0,344 10.6 12.5,3.68,12.12,7.73,294 1031.9,11.1,11.7,999,99,99
2007,1,6,13,0,348 12.6 15.6,99,99,99,999 1031.9,11,11.7,999,99,99
2007,1,6,14,0,346 11.8 14.9,3.75,13.79,7.51,300 1032.0,11.1,11.7,999,99,99
2007,1,6,15,0,343 12.4 15.6,3.56,13.79,7.29,294 1032.0,11.3,11.7,999,99,99
2007,1,6,16,0,345 10.9 13.3,99,99,99,999 1032.6,11.2,11.8,999,99,99
2007,1,6,17,0,344 11.2 13.8,3.82,12.9,7.33,294 1032.6,11.2,11.8,999,99,99
2007,1,6,18,0,340  9.9 12.1,3.4,10.81,6.99,299 1032.9,11.2,11.8,999,99,99
2007,1,6,19,0,340  9.9 12.7,99,99,99,999 1032.4,11.4,11.7,999,99,99
2007,1,6,20,0,334 11.8 13.8,3.35,12.9,7.2,300 1031.3,11.3,11.7,999,99,99
2007,1,6,21,0,342 11.2 13.6,3.18,12.9,6.89,304 1030.6,11.1,11.7,999,99,99
2007,1,6,22,0,339 11.2 13.4,3.2,12.12,7.24,301 1030.5,11.2,11.7,999,99,99
2007,1,6,23,0,338 11.7 14.6,3.23,13.79,7.17,296 1030.4,11.5,11.7,999,99,99
2007,1,7,0,0,341 10.5 13.0,3.34,13.79,7.43,295 1030.7,11.5,11.7,999,99,99
2007,1,7,1,0,344  9.8 11.8,3.23,12.9,7.34,300 1031.1,11.6,11.5,999,99,99
2007,1,7,2,0,339 11.3 13.4,3.26,12.9,7.01,303 1030.9,11.5,11.4,999,99,99
2007,1,7,3,0,344 11.6 14.4,3.03,13.79,6.82,289 1030.8,11.6,11.3,999,99,99
2007,1,7,4,0,343 10.8 13.4,3.32,13.79,6.76,302 1030.9,11.6,11.3,999,99,99
2007,1,7,5,0,347 10.7 13.1,3.28,14.81,6.82,302 1031.0,11.6,11.4,999,99,99
2007,1,7,6,0,345  9.6 11.7,3.63,13.79,7.43,307 1031.6,11.7,11.4,999,99,99
2007,1,7,7,0,339 11.5 13.2,3.78,13.79,7.88,315 1031.4,11.6,11.4,999,99,99
2007,1,7,8,0,336  9.5 11.3,3.86,13.79,7.81,308 1031.3,11.6,11.4,999,99,99
2007,1,7,9,0,334  9.4 12.0,3.86,13.79,8.48,310 1031.3,11.5,11.4,999,99,99
2007,1,7,10,0,348  8.4 10.2,4.28,13.79,8.84,305 1031.7,11.7,11.4,999,99,99
2007,1,7,11,0,342  6.7  8.3,4.02,12.9,8.87,309 1032.1,11.5,11.4,999,99,99
2007,1,7,12,0,352  7.0  8.8,3.97,13.79,9.22,309 1032.2,11.5,11.4,999,99,99
2007,1,7,13,0,355  7.3  9.4,3.99,14.81,9,306 1032.1,11.5,11.4,999,99,99
2007,1,7,14,0,13  6.1  7.6,4.28,13.79,9.57,310 1032.5,11.1,11.5,999,99,99
2007,1,7,15,0,21  3.4  5.4,3.61,16,8.84,298 1032.7,11.1,11.7,999,99,99
2007,1,7,16,0,357  7.5  9.7,3.64,14.81,8.87,310 1032.9,11.5,11.8,999,99,99
2007,1,7,17,0,356  7.4  8.8,3.51,12.9,8.15,305 1033.6,11.7,11.9,999,99,99
2007,1,7,18,0,343  7.8  9.5,3.53,12.9,8.14,305 1033.8,11.6,11.9,999,99,99
2007,1,7,19,0,36  4.1  5.0,3.32,12.9,7.91,306 1033.8,11.5,11.9,999,99,99
2007,1,7,20,0,360  4.8  6.2,3.25,14.81,8.48,302 1033.0,11.4,12,999,99,99
2007,1,7,21,0,358  7.8  9.2,3.27,13.79,7.93,299 1031.9,11.6,12,999,99,99
2007,1,7,22,0,334  9.0 10.9,3.52,16,8.23,304 1030.6,11.8,12,999,99,99
2007,1,7,23,0,332 10.1 12.0,3.6,16,7.97,296 1030.1,11.6,12,999,99,99
2007,1,8,0,0,330  9.9 12.3,3.63,16,7.93,302 1030.2,11.7,12,999,99,99
2007,1,8,1,0,332 11.2 13.0,3.74,14.81,7.76,295 1030.1,11.6,11.9,999,99,99
2007,1,8,2,0,338  9.8 12.7,4.09,14.81,8.39,307 1030.3,11.5,11.7,999,99,99
2007,1,8,3,0,351  8.4 10.4,3.91,14.81,8.13,294 1030.6,11.5,11.7,999,99,99
2007,1,8,4,0,342  9.4 11.6,3.85,14.81,8.33,296 1030.0,11.4,11.6,999,99,99
2007,1,8,5,0,344  8.1  9.9,3.81,16,8.45,310 1030.1,11.4,11.5,999,99,99
2007,1,8,6,0,350  6.4  7.6,3.81,14.81,8.6,303 1029.9,11.3,11.4,999,99,99
2007,1,8,7,0,329  3.8  5.3,3.81,14.81,8.92,298 1029.8,11.2,11.4,999,99,99
2007,1,8,8,0,317  4.0  6.0,3.94,14.81,9.56,292 1029.4,11.3,11.4,999,99,99
2007,1,8,9,0,357  2.6  3.9,4.11,12.9,9.75,297 1029.1,11,11.4,999,99,99
2007,1,8,10,0,29  2.2  3.0,4.06,14.81,9.78,287 1028.8,11.2,11.4,999,99,99
2007,1,8,11,0,56  4.4  6.2,3.75,14.81,9.87,291 1028.5,11.5,11.7,999,99,99
2007,1,8,12,0,61  3.9  5.1,3.66,17.39,9.96,309 1027.9,11.6,12,999,99,99
2007,1,8,13,0,65  4.3  5.7,3.71,16,9.28,306 1027.5,11.9,12.1,999,99,99
2007,1,8,14,0,86  5.7  7.4,3.84,16,9.77,310 1027.2,12,12.1,999,99,99
2007,1,8,15,0,82  5.4  7.1,3.5,17.39,9.16,304 1027.4,11.8,12.1,999,99,99
2007,1,8,16,0,69  4.8  6.1,3.57,16,9.5,316 1027.5,12,12.1,999,99,99
2007,1,8,17,0,79  4.4  5.6,3.4,16,9.16,314 1028.0,12.3,12.1,999,99,99
2007,1,8,18,0,70  4.8  6.1,3.56,16,9.55,310 1028.3,12.4,12.2,999,99,99
2007,1,8,19,0,66  3.6  4.8,3.85,16,9.71,314 1027.7,12.6,12.2,999,99,99
2007,1,8,20,0,57  3.9  4.9,3.76,16,9.73,305 1026.7,12.9,12.2,999,99,99
2007,1,8,21,0,20  3.4  4.4,3.89,16,10.23,305 1025.3,12.6,12.3,999,99,99
2007,1,8,22,0,344  4.1  5.3,3.84,14.81,10.8,301 1024.2,12.5,12.4,999,99,99
2007,1,8,23,0,351  3.3  4.6,3.89,16,11.15,302 1023.5,12.6,12.4,999,99,99
2007,1,9,0,0,4  3.5  4.6,3.71,19.05,11.2,302 1023.0,12.9,12.4,999,99,99
2007,1,9,1,0,358  4.2  5.1,3.94,19.05,11.7,306 1022.7,13,12.3,999,99,99
2007,1,9,2,0,7  3.5  4.6,4.09,14.81,11.62,298 1022.6,13.1,12.3,999,99,99
2007,1,9,3,0,5  5.2  6.3,4.02,17.39,11.09,311 1022.4,13.3,12.2,999,99,99
2007,1,9,4,0,11  4.9  6.0,3.96,17.39,10.91,309 1022.1,12.8,12.2,999,99,99
2007,1,9,5,0,359  4.9  5.8,4.27,17.39,12.11,310 1022.2,12.9,12.2,999,99,99
2007,1,9,6,0,359  3.5  4.7,3.62,17.39,11.12,309 1021.9,12.7,12.2,999,99,99
2007,1,9,7,0,35  3.1  3.9,4.08,17.39,11.57,308 1021.6,13.4,12.1,999,99,99
2007,1,9,8,0,32  2.6  3.8,3.42,16,10.8,309 1021.2,13,12.1,999,99,99
2007,1,9,9,0,70  3.1  4.3,3.48,16,10.22,310 1020.7,13.2,12.1,999,99,99
2007,1,9,10,0,31  3.7  4.4,3.9,16,11.25,308 1020.5,12.6,12.1,999,99,99
2007,1,9,11,0,75  5.5  6.8,3.59,16,10.26,309 1020.0,12.9,12.1,999,99,99
2007,1,9,12,0,73  5.9  7.2,3.39,16,9.8,301 1019.4,12.9,12.1,999,99,99
2007,1,9,13,0,66  5.2  6.4,3.25,14.81,9.62,312 1019.3,12.8,12.1,999,99,99
2007,1,9,14,0,71  5.0  6.4,3.22,14.81,9.31,312 1019.2,12.5,12.1,999,99,99
2007,1,9,15,0,76  5.4  6.5,3.56,14.81,10.1,310 1019.0,12.7,12.1,999,99,99
2007,1,9,16,0,77  6.2  8.2,3.21,14.81,9.31,306 1018.8,12.8,12.1,999,99,99
2007,1,9,17,0,65  6.6  8.5,3.07,14.81,9.38,303 1019.2,13,12.1,999,99,99
2007,1,9,18,0,72  7.8  9.6,3.15,14.81,9,303 1019.3,13.4,12.1,999,99,99
2007,1,9,19,0,54  6.5  8.1,3.07,14.81,8.69,309 1019.6,13.6,12.2,999,99,99
2007,1,9,20,0,43  5.2  6.0,2.94,13.79,8.68,313 1018.8,12.9,12.2,999,99,99
2007,1,9,21,0,6  4.0  4.8,2.72,14.81,8.8,299 1017.9,12.4,12.3,999,99,99
2007,1,9,22,0,340  2.2  3.2,2.74,12.9,9.29,306 1017.4,12.5,12.3,999,99,99
2007,1,9,23,0,312  2.8  3.8,2.66,14.81,9.62,295 1017.2,12.9,12.4,999,99,99
2007,1,10,0,0,293  2.8  3.7,2.48,12.12,9.61,304 1016.9,13.3,12.5,999,99,99
2007,1,10,1,0,325  6.0  7.3,2.52,13.79,9.91,294 1016.7,13,12.4,999,99,99
2007,1,10,2,0,323  6.9  8.5,2.44,13.79,9.66,294 1016.5,12.6,12.3,999,99,99
2007,1,10,3,0,324  7.7  9.8,2.2,14.81,8.42,301 1016.4,12.3,12.2,999,99,99
2007,1,10,4,0,330  8.6 10.5,2.5,14.81,7.94,304 1016.6,12.4,12.2,999,99,99
2007,1,10,5,0,332  8.7 11.3,2.38,14.81,6.89,294 1017.0,11.7,12.2,999,99,99
2007,1,10,6,0,345  7.0  8.3,2.41,13.79,6.99,307 1017.4,11.8,12.2,999,99,99
2007,1,10,7,0,349  6.5  8.0,2.43,13.79,6.75,292 1017.2,11.7,12.1,999,99,99
2007,1,10,8,0,348  6.4  7.4,2.37,13.79,7.03,299 1016.9,11.3,12.1,999,99,99
2007,1,10,9,0,338  8.2  9.6,2.3,13.79,7.37,295 1016.8,11.2,12.1,999,99,99
2007,1,10,10,0,344  6.4  8.1,2.16,13.79,6.89,308 1017.0,9.6,12.1,999,99,99
2007,1,10,11,0,343  7.9  8.9,1.97,12.12,6.62,302 1016.8,9.3,12.1,999,99,99
2007,1,10,12,0,344  8.7 10.2,2.21,12.12,6.92,306 1015.9,9.3,12.1,999,99,99
2007,1,10,13,0,347  9.5 11.3,2.31,12.9,7.07,302 1015.2,9.3,12.1,999,99,99
2007,1,10,14,0,358  7.2  8.4,2.05,12.9,6.46,295 1015.7,9.2,12.1,999,99,99
2007,1,10,15,0,343  7.1  8.6,99,99,99,999 1016.1,9.2,12.1,999,99,99
2007,1,10,16,0,354  7.5  9.1,2.4,12.9,6.84,298 1016.1,10,12,999,99,99
2007,1,10,17,0,346  9.5 11.3,2.28,13.79,6.06,297 1016.3,11,12.1,999,99,99
2007,1,10,18,0,334  9.9 12.5,2.38,12.12,6.39,300 1016.7,11.6,12.1,999,99,99
2007,1,10,19,0,330 11.3 13.2,2.3,12.12,5.78,294 1016.5,11.7,12.1,999,99,99
2007,1,10,20,0,326 10.7 13.2,2.44,12.9,6.09,297 1015.9,11.6,12.1,999,99,99
2007,1,10,21,0,330 12.3 14.6,99,99,99,999 1015.5,11,12.1,999,99,99
2007,1,10,22,0,331 12.2 14.6,2.26,12.9,5.76,307 1015.0,10.8,12.1,999,99,99
2007,1,10,23,0,330 12.2 14.5,2.41,12.12,5.71,290 1015.1,10.7,12,999,99,99
2007,1,11,0,0,329 11.7 13.9,99,99,99,999 1015.3,10.4,12,999,99,99
2007,1,11,1,0,327 11.9 13.9,2.53,11.43,5.78,313 1015.5,10.2,12,999,99,99
2007,1,11,2,0,319 11.6 14.4,2.46,12.12,5.82,301 1015.5,9.7,12,999,99,99
2007,1,11,3,0,321 12.4 15.4,2.62,7.69,6.14,318 1015.3,9.8,12,999,99,99
2007,1,11,4,0,330 12.8 14.9,2.93,9.09,6.09,313 1015.1,9.9,12,999,99,99
2007,1,11,5,0,322 12.8 15.3,3.29,9.09,6.57,316 1015.4,10,11.9,999,99,99
2007,1,11,6,0,326 12.8 15.5,3.27,10,6.33,319 1015.5,10,11.9,999,99,99
2007,1,11,7,0,326 12.8 16.2,3.37,9.09,6.51,321 1015.9,9.9,11.9,999,99,99
2007,1,11,8,0,321 12.5 15.7,3.33,7.69,6.32,321 1016.0,9.8,11.9,999,99,99
2007,1,11,9,0,333 12.7 15.3,3.33,10,6.46,322 1015.7,9.6,11.7,999,99,99
2007,1,11,10,0,331 12.9 15.8,99,99,99,999 1015.7,9.5,11.6,999,99,99
2007,1,11,11,0,331 13.0 15.4,3.16,8.33,6.32,318 1015.7,9.4,11.5,999,99,99
2007,1,11,12,0,335 13.2 16.9,3.06,9.09,6.06,314 1015.4,9.2,11.4,999,99,99
2007,1,11,13,0,329 12.7 15.0,3.07,7.69,6.21,324 1015.4,9.1,11.4,999,99,99
2007,1,11,14,0,329 11.8 14.1,99,99,99,999 1015.6,8.8,11.4,999,99,99
2007,1,11,15,0,330 11.4 13.4,99,99,99,999 1016.1,9,11.4,999,99,99
2007,1,11,16,0,337 12.1 15.2,3.05,9.09,6.25,312 1016.2,9,11.4,999,99,99
2007,1,11,17,0,340 12.5 14.3,3.14,8.33,6.23,320 1016.8,9.1,11.3,999,99,99
2007,1,11,18,0,329 10.2 13.5,99,99,99,999 1017.5,9,11.3,999,99,99
2007,1,11,19,0,333  9.3 11.8,3.11,7.69,6.7,312 1017.6,8.5,11.3,999,99,99
2007,1,11,20,0,338 10.6 12.6,99,99,99,999 1017.1,8.2,11.3,999,99,99
