"season","pupID","animalID","Wt","weighingdate","weandate"
NA,4015,3982,111,NA,1977-02-15
1977,18897,NA,141,1977-03-03,1977-02-21
1977,18990,NA,120,1977-03-04,1977-02-14
1977,10806,18640,121.563,1977-02-15,1977-02-15
1977,18966,NA,179,1977-03-03,1977-02-21
1977,18982,1843,107,1977-03-01,1977-02-27
1978,4428,NA,145.15,1978-02-06,1978-02-04
1978,4429,NA,151.953,1978-02-07,1978-02-04
1978,4430,NA,133.81,1978-02-07,1978-02-06
1978,4431,NA,151.046,1978-02-07,1978-02-05
1978,4434,NA,147.418,1978-02-07,1978-02-07
1978,11109,NA,131.542,1978-02-01,1978-01-30
1978,4435,NA,133.81,1978-02-09,1978-02-04
1978,4436,NA,151.953,1978-02-09,1978-02-08
1978,4437,NA,147.418,1978-02-09,1978-02-08
1978,9622,NA,108.862,1978-02-01,1978-01-30
1978,4438,NA,135.171,1978-02-09,1978-02-06
1978,4439,NA,108.862,1978-02-11,1978-02-11
1978,4440,NA,147.418,1978-02-11,1978-02-08
1978,4441,NA,98.8831,1978-02-11,1978-02-09
1978,4442,NA,113.398,1978-02-11,1978-02-11
1978,4443,NA,109.769,1978-02-11,1978-02-10
1978,4447,NA,133.81,1978-02-14,1978-02-12
1978,4448,NA,161.025,1978-02-14,1978-02-12
1978,19503,NA,113.398,1978-02-22,1978-02-19
1978,4459,NA,86.1826,1978-02-14,1978-02-12
1978,4461,NA,122.47,1978-02-14,1978-02-11
1978,4462,1480,124.738,1978-02-14,1978-02-04
1978,4472,NA,90.7185,1978-02-16,1978-02-16
1978,4473,NA,127.006,1978-02-16,1978-02-11
1978,4474,NA,145.15,1978-02-16,1978-02-14
1978,4475,NA,45.3592,1978-02-16,1978-02-12
1978,4476,NA,107.501,1978-02-16,1978-02-11
1978,4477,NA,149.685,1978-02-16,1978-02-15
1978,4478,4153,142.882,1978-02-16,1978-02-14
1978,4479,NA,90.7185,1978-02-17,1978-02-12
1978,4480,NA,123.377,1978-02-17,1978-02-09
1978,4481,NA,129.274,1978-02-17,1978-02-14
1978,4482,NA,96.1616,1978-02-17,1978-02-09
1978,4483,7079,117.934,1978-02-17,1978-02-16
1978,4649,NA,115.666,1978-02-17,1978-02-10
1978,4650,NA,127.006,1978-02-17,1978-02-17
1978,4651,NA,131.542,1978-02-17,1978-02-17
1978,4652,NA,151.953,1978-02-19,1978-02-17
1978,4653,NA,117.934,1978-02-19,1978-02-18
1978,4654,NA,106.594,1978-02-19,1978-02-19
1978,4655,NA,127.006,1978-02-19,1978-02-17
1978,4656,NA,124.284,1978-02-19,1978-02-15
1978,4657,NA,127.006,1978-02-19,1978-02-17
1978,4658,NA,115.212,1978-02-19,1978-02-19
1978,4659,NA,97.5224,1978-02-19,1978-02-19
1978,4660,NA,120.202,1978-02-19,1978-02-16
1978,4661,NA,122.47,1978-02-19,1978-02-19
1978,4662,NA,155.129,1978-02-19,1978-02-17
1978,4663,NA,142.882,1978-02-19,1978-02-16
1978,4664,NA,99.7903,1978-02-19,1978-02-19
1978,4665,NA,65.7709,1978-02-20,1978-02-20
1978,4666,NA,141.521,1978-02-20,1978-02-20
1978,4667,NA,53.0703,1978-02-21,1978-02-19
1978,4668,NA,131.542,1978-03-01,1978-02-25
1978,4669,NA,147.871,1978-02-22,1978-02-20
1978,4670,NA,104.326,1978-02-22,1978-02-21
1978,4671,NA,122.47,1978-02-22,1978-02-20
1978,4672,NA,145.15,1978-02-22,1978-02-20
1978,4674,NA,138.346,1978-02-22,1978-02-14
1978,4675,NA,120.202,1978-02-23,1978-02-21
1978,4676,NA,136.078,1978-02-23,1978-02-21
1978,4677,NA,87.0897,1978-02-23,1978-02-23
1978,4678,NA,172.365,1978-02-23,1978-02-23
1978,4679,NA,135.624,1978-02-23,1978-02-23
1978,4680,NA,136.078,1978-02-24,1978-02-22
1978,34852,NA,114.759,1978-02-25,1978-02-25
1978,4681,NA,113.398,1978-02-25,1978-02-21
1978,4682,NA,99.7903,1978-02-25,1978-02-24
1978,4683,NA,113.398,1978-02-27,1978-02-26
1978,4684,NA,138.346,1978-03-02,1978-03-02
1978,4685,NA,151.953,1978-03-10,1978-03-05
1978,4686,NA,131.542,1978-03-10,1978-02-18
1978,4688,NA,108.862,1978-03-17,1978-03-16
1980,3479,26407,142.428,1980-02-12,1980-02-12
1980,5119,2261,202.756,1980-02-17,1980-02-13
1980,5120,26224,113.398,1980-02-21,1980-02-11
1980,5121,32356,174.633,1980-02-17,1980-02-14
1980,5122,19312,104.326,1980-02-17,1980-02-16
1980,5123,19190,113.398,1980-02-17,1980-02-16
1980,5124,3245,157.397,1980-02-17,1980-02-13
1980,19530,3131,178,1980-02-17,1980-02-13
1980,44904,NA,164.2,1980-02-18,1980-02-18
1980,44903,30786,116.573,1980-02-18,1980-02-18
1980,5125,1117,151.953,1980-02-20,1980-02-16
1980,5127,33199,124.738,1980-02-24,1980-02-19
1980,44756,18727,167.829,1980-02-29,1980-02-21
1980,5129,19283,118.841,1980-02-27,1980-02-25
1980,5130,3957,138.346,1980-02-23,1980-02-23
1980,5136,29480,138.346,1980-02-25,1980-02-25
1980,5142,3913,122.47,1980-02-24,1980-02-24
1980,5143,5927,136.078,1980-02-24,1980-02-23
1980,5149,29583,113.398,1980-02-29,1980-02-26
1980,5150,4449,165.561,1980-02-27,1980-02-21
1980,5265,3724,102.058,1980-02-08,1980-01-20
1980,19519,19185,145.15,1980-02-27,1980-02-25
1980,5415,19192,116.573,1980-02-27,1980-02-27
1980,5416,NA,147,1980-02-29,1980-02-27
1980,5419,3527,159.665,1980-02-29,1980-02-27
1980,5460,4153,176.901,1980-02-12,1980-02-05
1980,5461,3433,204.117,1980-02-08,1980-02-05
1980,5463,2677,165.561,1980-02-08,1980-02-06
1980,5477,30239,3,1980-02-10,NA
1980,5480,1480,179.169,1980-02-12,1980-02-11
1981,5806,11109,60.3278,1981-02-20,1981-02-18
1981,5819,11109,73.9356,1981-02-20,1981-02-18
1981,5820,19185,125.645,1981-02-20,1981-02-18
1982,5929,30278,102.058,1982-01-29,1982-01-28
1982,5973,5926,115.666,1982-02-18,1982-02-17
1982,5978,5977,143.789,1982-02-19,1982-02-19
1982,5982,4488,122.47,1982-02-21,1982-02-21
1983,6261,9524,99.7903,1983-03-16,1983-02-09
1984,7192,7081,129.248,1984-02-14,1984-02-10
1984,7368,4868,129,1984-02-14,1984-02-07
1984,7785,4605,109,1984-02-11,1984-01-18
1984,7786,28138,99,1984-02-28,1984-02-05
1984,7788,4482,132,1984-02-10,1984-01-23
1984,7792,4353,113,1984-02-12,1984-01-18
1984,7794,19316,142,1984-02-06,1984-01-30
1984,7795,5465,108,1984-02-10,1984-01-30
1984,7796,5310,117,1984-02-12,1984-01-30
1984,7803,27512,110,1984-02-17,1984-01-30
1984,7818,5208,101,1984-02-12,1984-01-29
1984,7819,2098,148,1984-02-12,1984-01-30
1984,7820,19060,140,1984-02-06,1984-02-03
1984,7821,NA,127,1984-02-08,1984-02-01
1984,7822,19540,103,1984-02-23,1984-02-04
1984,7822,19540,107.922,1984-02-11,1984-02-04
1984,7824,19513,106,1984-02-10,1984-02-06
1984,7825,5263,120,1984-02-23,1984-02-07
1984,7826,5910,84.0862,1984-02-17,1984-02-11
1984,7826,5910,94,1984-02-11,1984-02-11
1984,7827,18887,130,1984-02-29,1984-02-04
1984,7828,56943,133,1984-02-28,1984-02-08
1984,7829,5406,116,1984-02-23,1984-02-14
1984,7830,19282,138,1984-02-10,1984-02-08
1984,7831,9524,127,1984-02-12,1984-02-07
1984,7832,30711,128,1984-02-17,1984-02-08
1984,7833,4476,113,1984-02-17,1984-02-14
1984,7835,5592,88,1984-02-10,1984-02-08
1984,7837,19381,150,1984-02-11,1984-02-04
1984,7838,19320,137,1984-02-11,1984-02-11
1984,7840,3971,144,1984-02-14,1984-02-13
1984,7841,5754,102,1984-02-14,1984-02-09
1984,7842,5389,124,1984-02-22,1984-02-07
1984,7844,NA,139,1984-02-29,1984-02-13
1984,7845,NA,115,1984-02-28,1984-02-14
1984,7846,4829,130,1984-02-23,1984-02-11
1984,7848,21021,168,1984-02-18,1984-02-16
1984,7851,4897,132,1984-02-18,1984-02-16
1984,7857,28357,129,1984-02-22,1984-02-22
1984,7858,1480,146,1984-02-22,1984-02-15
1984,7859,29583,139,1984-02-17,1984-02-13
1984,7861,1952,159,1984-02-17,1984-02-15
1984,7864,5166,103,1984-02-22,1984-02-17
1984,7865,5384,66,1984-02-18,1984-02-04
1984,7866,10421,107,1984-02-18,1984-02-14
1984,7867,27343,114,1984-02-18,1984-02-16
1984,7869,4442,160,1984-02-20,1984-02-20
1984,7873,23145,135,1984-02-23,1984-02-15
1984,7875,5863,113,1984-02-22,1984-02-18
1984,7876,10208,148,1984-02-23,1984-02-19
1984,7877,5440,120,1984-02-23,1984-02-17
1984,7878,5009,110,1984-02-22,1984-02-14
1984,7879,27708,135,1984-02-23,1984-02-19
1984,7881,19532,139,1984-02-22,1984-02-21
1984,7882,29186,139,1984-03-02,1984-02-15
1984,7883,10414,122,1984-02-22,1984-02-20
1984,7884,27986,143,1984-02-22,1984-02-16
1984,7886,10805,151,1984-02-22,1984-02-17
1984,7888,26961,142,1984-02-22,1984-02-19
1984,7889,18683,116,1984-02-23,1984-02-16
1984,7890,9523,115,1984-03-02,1984-02-09
1984,7892,5956,159,1984-03-01,1984-03-01
1984,7893,4488,121,1984-02-25,1984-02-20
1984,7895,5928,145,1984-02-25,1984-02-24
1984,7896,27139,150,1984-03-02,1984-02-27
1984,7897,30658,138,1984-03-01,1984-02-26
1984,7898,3913,127,1984-02-29,1984-02-26
1984,7899,20192,135,1984-03-01,1984-02-29
1984,7900,4985,133,1984-02-29,1984-02-25
1984,7901,19173,129,1984-02-29,1984-02-25
1984,7902,19065,146,1984-03-08,1984-03-05
1984,7903,3131,151,1984-03-01,1984-02-27
1984,7905,5402,111,1984-03-01,1984-02-23
1984,7906,19393,137,1984-03-02,1984-02-29
1984,7907,44756,138,1984-03-01,1984-02-29
1984,7908,2261,189,1984-02-29,1984-02-28
1984,7909,4276,130,1984-02-29,1984-02-24
1984,7910,19166,137,1984-02-29,1984-02-26
1984,7911,26981,133,1984-03-01,1984-02-25
1984,7913,31039,169,1984-03-01,1984-02-28
1984,7915,4744,130,1984-03-02,1984-02-29
1984,7931,4499,102,1984-03-02,1984-03-01
1984,7990,7991,102.904,1984-03-22,1984-03-18
NA,9132,NA,101,NA,NA
1985,7693,NA,150,1985-03-09,NA
1985,7694,19230,123,1985-03-09,1985-01-26
1985,7695,5282,113,1985-02-26,1985-01-23
1985,7699,19341,122,1985-03-09,1985-02-02
1985,7701,7096,132,1985-03-09,1985-02-09
1985,7710,32147,141,1985-02-26,1985-02-07
1985,7711,4487,144,1985-02-26,NA
1985,7712,35125,141,1985-02-26,1985-02-12
1985,7713,5402,145,1985-02-16,NA
1985,7722,NA,155,1985-03-09,NA
1985,7735,5120,103,1985-03-09,1985-02-07
1985,7752,35156,126,1985-02-26,1985-02-13
1985,7757,4898,108,1985-03-09,1985-02-06
1985,8375,5364,123,1985-02-02,1985-01-25
1985,8376,5827,87,1985-02-16,1985-02-11
1985,8377,4482,106,1985-02-12,1985-01-26
1985,8378,6240,112,1985-02-05,1985-01-29
1985,8379,5208,110,1985-02-05,1985-01-30
1985,8380,4353,119,1985-02-14,1985-01-22
1985,8383,28268,122,1985-02-16,1985-02-01
1985,8385,4605,116,1985-02-05,1985-01-24
1985,8386,4780,155,1985-02-05,1985-01-28
1985,8387,27512,117,1985-03-01,1985-02-03
NA,8388,NA,155,NA,NA
1985,8389,19000,147,1985-02-11,1985-02-07
1985,8390,5330,150,1985-02-14,1985-02-11
1985,8391,5746,82,1985-02-11,1985-02-07
1985,8393,5772,95,1985-02-13,1985-02-07
NA,8394,18888,9,NA,NA
1985,8395,28234,105,1985-03-07,1985-03-01
NA,8397,NA,135,NA,NA
1985,8399,6844,165,1985-02-13,1985-02-10
1985,8400,5861,109,1985-02-19,1985-02-07
1985,8401,19282,141,1985-02-12,1985-02-10
1985,8402,29480,145,1985-02-16,1985-02-10
1985,8404,4632,161,1985-02-12,1985-02-12
1985,8405,5465,189,1985-02-19,1985-02-05
1985,8406,5754,124,1985-02-20,1985-02-10
1985,8407,6266,103,1985-02-20,1985-02-11
1985,8408,5753,122,1985-02-26,1985-02-13
1985,8409,20168,139,1985-02-23,1985-02-18
1985,8410,30518,155,1985-02-21,1985-02-10
1985,8411,5847,91,1985-02-20,1985-02-14
NA,8412,NA,155,NA,NA
1985,8414,4897,141,1985-02-15,1985-02-15
1985,8422,4442,102,1985-02-26,1985-02-14
1985,8423,18980,135,1985-02-19,1985-02-14
1985,8424,44874,132,1985-02-21,1985-02-15
1985,8425,1480,128,1985-02-23,1985-02-16
1985,8426,10421,137,1985-02-16,1985-02-15
1985,8426,10421,131.8,1985-02-18,1985-02-15
NA,8427,NA,152,NA,NA
1985,8428,6015,78,1985-02-16,1985-02-12
1985,8430,9200,93,1985-02-24,1985-02-16
1985,8431,7196,143,1985-02-20,1985-02-13
NA,8436,NA,145,NA,NA
1985,8437,18057,156,1985-02-18,1985-02-18
1985,8438,30186,142,1985-02-20,1985-02-17
1985,8440,5017,144,1985-02-21,1985-02-16
1985,8442,20190,135,1985-02-26,1985-02-14
1985,8443,9523,147,1985-03-07,1985-02-12
1985,8444,4553,141,1985-02-21,1985-02-18
NA,8445,NA,140,NA,NA
1985,8448,5666,120,1985-02-18,1985-02-17
1985,8449,29583,137,1985-02-19,1985-02-18
1985,8450,26821,165,1985-02-19,1985-02-17
1985,8452,9524,93,1985-02-26,1985-02-16
1985,8453,4569,147,1985-02-20,1985-02-19
1985,8454,5558,127,1985-02-23,1985-02-19
1985,8455,10414,115,1985-02-20,1985-02-16
1985,8456,44875,142,1985-02-21,1985-02-17
1985,8457,826,166,1985-02-20,1985-02-18
NA,8458,NA,137,NA,NA
1985,8459,4488,137,1985-02-21,1985-02-18
1985,8460,6183,91,1985-02-21,1985-02-15
1985,8461,21021,152,1985-02-21,1985-02-17
1985,8463,30711,137,1985-03-07,1985-02-16
1985,8464,4276,145,1985-02-23,1985-02-22
1985,8465,27768,149,1985-03-03,1985-02-22
1985,8467,1952,146,1985-02-23,1985-02-22
1985,8469,6369,131,1985-02-23,1985-02-22
1985,8474,3913,138,1985-02-24,1985-02-22
1985,8468,10805,139,1985-02-23,1985-02-22
NA,8475,NA,163,NA,NA
1985,8476,5956,149,1985-03-05,1985-03-05
1985,8477,33101,127,1985-02-25,1985-02-24
1985,8478,4272,117,1985-02-26,1985-02-26
1985,8479,26961,131,1985-03-07,1985-02-24
1985,8480,19393,138,1985-02-25,1985-02-23
1985,8481,23145,152,1985-03-03,1985-02-24
1985,8483,19192,144,1985-02-28,1985-02-23
1985,8484,3549,141,1985-02-26,1985-02-25
1985,8485,5905,132,1985-02-26,1985-02-24
NA,8486,26981,152,NA,1985-02-25
1985,8487,44876,191,1985-02-28,1985-02-28
1985,8488,26850,151,1985-02-28,1985-02-28
1985,8489,26409,154,1985-03-08,1985-02-27
1985,8490,5331,78,1985-02-28,1985-02-23
1985,8491,28286,141,1985-02-28,1985-02-24
1985,8492,4985,140,1985-02-27,1985-02-27
NA,8493,NA,145,NA,NA
1985,8495,4542,127,1985-03-08,1985-02-14
1985,8501,35153,165,1985-03-08,NA
1985,8509,6057,118,1985-02-26,1985-02-21
1985,8510,872,127,1985-02-26,1985-02-16
1985,8514,9240,133,1985-02-26,1985-02-20
1985,8515,27139,97,1985-02-26,1985-02-20
1985,8518,35208,117,1985-02-28,1985-02-22
1985,8525,18983,138,1985-03-08,1985-02-09
1985,8526,6824,97,1985-03-08,1985-03-01
1985,8527,NA,145,1985-03-09,NA
NA,9100,NA,142,NA,NA
NA,9101,NA,148,NA,NA
1985,9106,3482,152,1985-03-07,1985-02-26
1985,9107,3131,114,1985-03-03,1985-02-27
1985,9108,2261,151,1985-03-08,1985-02-28
1985,9110,25861,134,1985-03-08,1985-03-01
1985,9112,20137,115,1985-03-05,1985-03-05
NA,9115,NA,147,NA,NA
1985,9116,44756,141,1985-03-07,1985-03-02
1985,9117,5868,124,1985-03-07,1985-03-01
1985,9120,NA,103,1985-03-08,1985-02-23
NA,9121,NA,140,NA,NA
1985,9122,NA,145,1985-03-08,1985-03-02
1985,9123,NA,137,1985-03-08,1985-02-17
NA,9127,NA,145,NA,NA
NA,9130,NA,142,NA,NA
NA,40433,NA,122,NA,NA
NA,9134,NA,115,NA,NA
NA,9135,NA,119,NA,NA
NA,9136,NA,123,NA,NA
NA,9137,NA,126,NA,NA
NA,9138,NA,121,NA,NA
NA,9139,NA,119,NA,NA
NA,9140,NA,118,NA,NA
NA,9141,NA,123,NA,NA
NA,9142,NA,127,NA,NA
NA,9143,NA,130,NA,NA
NA,9144,NA,119,NA,NA
NA,9145,NA,112,NA,NA
NA,9146,NA,112,NA,NA
NA,9147,NA,120,NA,NA
NA,9148,NA,107,NA,NA
NA,9151,NA,116,NA,NA
NA,9152,NA,126,NA,NA
NA,9153,NA,121,NA,NA
NA,9154,NA,115,NA,NA
NA,9155,NA,108,NA,NA
NA,9156,NA,121,NA,NA
NA,9157,NA,120,NA,NA
NA,9158,NA,126,NA,NA
NA,68,NA,154,NA,NA
NA,69,NA,137,NA,NA
NA,70,NA,155,NA,NA
NA,71,NA,153,NA,NA
NA,92,NA,152,NA,NA
NA,93,NA,156,NA,NA
NA,94,NA,154,NA,NA
NA,95,NA,150,NA,NA
NA,96,NA,154,NA,NA
NA,97,NA,138,NA,NA
NA,8933,NA,118,NA,NA
NA,8937,NA,106,NA,NA
NA,8939,NA,123,NA,NA
NA,8940,NA,94,NA,NA
NA,8941,NA,123,NA,NA
1986,9255,4605,135,1986-01-24,1986-01-11
1986,9258,22207,134,1986-02-02,1986-01-29
1986,9260,5743,149,1986-02-28,NA
1986,9262,6482,142,1986-02-11,NA
1986,9268,NA,155,1986-03-05,NA
1986,9271,5932,117,1986-02-10,NA
1986,9275,18057,142,1986-02-24,NA
1986,9276,NA,125,1986-03-05,NA
1986,9278,NA,128,1986-02-10,NA
1986,9279,5772,124,1986-02-10,NA
1986,9281,6010,30,1986-02-09,1986-03-05
1986,9285,22924,158,1986-02-11,NA
1986,9286,6844,152,1986-02-10,NA
1986,9287,35287,144,1986-02-09,NA
1986,9288,NA,136,1986-02-09,NA
1986,9289,9265,128,1986-02-09,1986-02-09
1986,9291,6002,126,1986-02-11,NA
1986,9293,2874,123,1986-02-22,NA
1986,9294,NA,142,1986-02-11,NA
1986,9295,5910,156,1986-02-11,NA
1986,9315,4491,144,1986-02-28,NA
1986,9320,10421,137,1986-02-25,NA
1986,9330,6424,125,1986-02-24,1986-02-24
1986,9331,NA,159,1986-02-21,NA
1986,9335,4482,151,1986-02-22,NA
1986,9342,6801,101,1986-02-22,1986-02-04
1986,9344,19055,9,1986-02-10,NA
1986,9348,NA,159,1986-04-06,NA
1986,9368,4362,163,1986-03-04,NA
1986,9369,NA,150,1986-04-17,NA
1986,9375,NA,159,1986-02-21,NA
1986,9379,5847,5,1986-02-23,NA
1986,9380,NA,125,1986-03-04,NA
1986,9387,NA,140,1986-02-25,NA
1986,9389,18833,109,1986-02-24,1986-02-23
1986,9390,NA,142,1986-02-25,NA
1986,9391,5263,142,1986-02-25,NA
1986,9397,NA,136,1986-02-22,NA
1986,9398,6187,126,1986-02-22,NA
1986,9399,5975,4,1986-02-23,NA
1986,9400,5973,143,1986-02-22,NA
1986,9402,NA,146,1986-02-21,NA
1986,9405,9524,136,1986-02-21,NA
1986,9411,4272,141,1986-03-04,NA
1986,9412,NA,131,1986-03-05,NA
1986,9413,1117,144,1986-02-28,NA
1986,9415,5962,130,1986-03-05,NA
1986,9429,NA,130,1986-02-28,NA
1986,9432,18980,147,1986-02-22,NA
1986,9433,4575,150,1986-02-21,NA
1986,9434,5584,5,1986-03-04,NA
1986,9435,5987,121,1986-03-04,NA
1986,9436,NA,154,1986-02-21,NA
1986,9438,NA,176,1986-02-28,NA
1986,9442,NA,151,1986-02-21,NA
1986,9443,NA,145,1986-04-17,NA
1986,9447,4553,8,1986-02-23,NA
1986,9448,2098,139,1986-02-21,NA
1986,9452,1480,13,1986-02-23,NA
1986,9456,6369,148,1986-02-28,1986-02-22
1986,9459,26821,146,1986-02-28,NA
1986,9462,4632,155,1986-02-21,NA
1986,9463,3482,10,1986-02-26,NA
1986,9464,NA,155,1986-03-04,NA
1986,9465,5433,135,1986-02-28,NA
1986,9466,826,154,1986-02-26,1986-02-24
1986,9467,5863,5,1986-02-23,NA
1986,9468,NA,136,1986-02-26,1986-02-23
1986,9513,NA,155,1986-05-21,NA
NA,9539,26981,146,NA,NA
1986,9545,5956,140,1986-03-08,NA
1986,9551,23145,149,1986-03-04,NA
1986,9560,NA,135,1986-03-05,1986-03-05
1986,9561,NA,143,1986-03-05,NA
1986,9610,NA,153,1986-04-17,NA
NA,8951,6350,148,NA,1987-01-20
NA,8953,4643,147,NA,1987-02-08
NA,8955,6121,107,NA,NA
NA,8956,23149,126,NA,NA
NA,8957,7612,123,NA,NA
NA,8958,21007,125,NA,NA
NA,8959,6646,144,NA,NA
NA,8960,17925,143,NA,NA
NA,8961,5610,142,NA,1987-02-17
NA,8962,7362,141,NA,1987-02-20
NA,8963,23296,149,NA,1987-02-15
NA,8965,4358,142,NA,1987-02-24
NA,8966,4310,146,NA,1987-02-23
NA,8967,NA,168,NA,NA
NA,8968,19055,147,NA,1987-02-09
NA,8969,5050,108,NA,NA
NA,8973,8964,150,NA,NA
NA,8974,6784,155,NA,1987-01-30
1987,9532,19870,95,1987-02-28,1987-02-01
1987,9533,NA,108,1987-02-28,NA
1987,9534,6801,95,1987-03-03,1987-02-05
1987,10191,6176,128,1987-02-12,1987-02-12
1987,10192,5975,124,1987-02-25,1987-02-16
1987,10193,5987,101,1987-02-23,1987-02-16
1987,10194,6002,117,1987-02-19,1987-02-16
1987,10195,4632,120,1987-02-25,1987-02-17
1987,10196,7158,117,1987-02-28,1987-02-15
1987,10197,35236,117,1987-02-25,1987-02-16
1987,10198,5146,114,1987-02-27,1987-02-12
1987,10199,6844,157,1987-02-19,1987-02-13
1987,10200,NA,108,1987-02-25,1987-02-13
1987,10201,1480,125,1987-02-28,1987-02-11
1987,10202,6187,110,1987-02-27,1987-02-14
1987,10203,6589,121,1987-02-23,1987-02-15
1987,10204,4488,142,1987-02-25,1987-02-15
1987,10205,6539,91,1987-02-23,1987-02-14
1987,10206,62668,120,1987-03-03,1987-02-15
1987,10207,NA,148,1987-02-28,NA
1987,10209,5743,131,1987-02-22,1987-01-24
1987,10210,6543,79,1987-02-26,1987-01-29
1987,10211,22207,123,1987-02-07,1987-01-26
1987,10214,5066,133,1987-02-19,1987-02-07
1987,10215,4353,112,1987-02-18,1987-01-22
1987,10216,5465,104,1987-02-26,1987-01-23
1987,10217,4153,173,1987-02-23,1987-01-30
1987,10218,5932,84,1987-03-03,1987-02-03
1987,10219,5751,102,1987-02-26,1987-02-04
1987,10220,19699,100,1987-02-20,1987-02-06
1987,10221,4811,128,1987-03-04,NA
1987,10222,4362,130,1987-02-26,1987-02-08
1987,10223,NA,87,1987-02-28,1987-02-18
1987,10224,5754,106,1987-02-28,1987-02-10
1987,10225,23132,124,1987-02-28,1987-02-08
1987,10226,19190,112,1987-02-25,1987-02-08
1987,10227,19282,119,1987-03-03,1987-02-12
1987,10228,19804,97,1987-02-28,1987-02-11
1987,10229,5705,119,1987-02-28,1987-02-12
1987,10230,6702,119,1987-02-19,1987-02-14
1987,10231,7285,97,1987-02-18,1987-02-12
1987,10232,8271,82,1987-02-20,1987-02-10
1987,10233,7406,75,1987-02-28,1987-02-15
1987,10234,6305,152,1987-02-26,NA
1987,10235,5009,118,1987-02-27,1987-02-16
1987,10236,6275,87,1987-02-26,1987-02-15
1987,10237,5263,126,1987-03-01,1987-02-12
1987,10238,5746,123,1987-02-23,1987-02-12
1987,10239,9523,128,1987-02-22,1987-02-16
1987,10240,NA,167,1987-02-26,NA
1987,10241,5962,151,1987-02-19,NA
1987,10242,19513,137,1987-02-23,1987-02-17
1987,10243,1117,142,1987-02-23,1987-02-19
1987,10244,18980,119,1987-02-27,1987-02-16
1987,10245,5861,109,1987-03-02,1987-02-19
1987,10247,NA,152,1987-02-25,NA
1987,10248,NA,154,1987-02-27,NA
1987,10249,NA,143,1987-03-03,NA
1987,10250,NA,148,1987-03-06,NA
NA,10251,20407,193,NA,1987-02-26
1987,10260,6022,105,1987-02-22,1987-02-25
1987,10261,2874,171,1987-02-18,1987-02-17
1987,10277,18057,143,1987-02-25,1987-02-20
1987,10278,19166,126,1987-02-25,1987-02-20
1987,10279,6378,183,1987-02-27,1987-02-21
1987,10280,NA,150,1987-02-28,NA
1987,10281,5117,134,1987-03-07,1987-02-19
1987,10282,6332,120,1987-02-28,1987-03-01
1987,10283,10421,134,1987-02-22,1987-02-18
1987,10284,8482,152,1987-02-26,1987-02-23
1987,10285,826,134,1987-02-23,1987-02-20
1987,10286,5973,120,1987-02-24,1987-02-23
1987,10287,19741,125,1987-02-24,NA
1987,10290,28,88,1987-02-24,1987-02-20
1987,10291,26714,129,1987-03-07,1987-02-25
1987,10292,26981,153,1987-02-27,NA
1987,10293,20398,135,1987-02-27,1987-02-23
1987,10294,9200,125,1987-03-02,1987-02-22
1987,10295,17924,137,1987-02-26,1987-02-23
1987,10296,23136,118,1987-03-04,1987-02-24
1987,10297,3482,131,1987-03-02,1987-03-02
1987,10298,1952,140,1987-03-03,1987-03-01
1987,10299,35278,163,1987-03-07,1987-02-07
1987,10300,NA,170,1987-03-07,NA
1987,10302,23145,140,1987-03-02,1987-02-25
1987,10303,6605,115,1987-03-03,1987-02-25
1987,10304,5510,142,1987-02-27,NA
1987,10305,NA,172,1987-03-04,NA
1987,10306,6010,142,1987-02-27,1987-02-26
1987,10307,6236,83,1987-02-27,1987-02-24
1987,10308,NA,155,1987-03-07,NA
1987,10309,31116,147,1987-03-07,NA
1987,10310,20168,142,1987-03-02,1987-02-27
1987,10311,NA,69,1987-03-01,1987-02-24
1987,10312,4897,130,1987-03-01,1987-02-28
1987,10313,NA,147,1987-03-01,1987-02-27
1987,10314,8342,49,1987-03-01,1987-02-19
1987,10322,12034,153,1987-03-04,NA
1987,10323,6424,117,1987-03-07,1987-03-04
1987,10324,44756,143,1987-03-07,1987-03-04
1987,10357,NA,154,1987-02-25,NA
NA,9061,5338,162,NA,1988-01-14
NA,9063,3144,136,NA,1988-02-24
NA,9064,7186,142,NA,1988-02-11
NA,9065,7612,142,NA,1988-02-17
NA,9069,19230,151,NA,1988-01-30
NA,9071,18106,132,NA,1988-02-06
NA,9072,17913,154,NA,1988-02-06
NA,9074,5507,149,NA,1988-02-26
1988,10475,4153,137,1988-02-12,1988-01-22
1988,10476,8079,114,1988-02-16,1988-01-26
1988,10477,23107,108,1988-02-19,1988-01-24
1988,10478,NA,147,1988-02-17,1988-01-27
1988,10479,NA,105,1988-01-28,1988-01-26
1988,10482,6418,128,1988-02-12,1988-01-26
1988,10483,7574,94,1988-02-09,1988-01-26
1988,10484,6259,54,1988-02-28,1988-01-27
1988,10485,5465,127,1988-02-07,1988-01-27
1988,10486,9176,143,1988-02-08,1988-02-06
1988,10487,6801,122,1988-02-11,1988-01-31
1988,10488,4482,139,1988-02-07,1988-01-29
1988,10489,7858,100,1988-02-11,1988-02-01
1988,10490,22240,117,1988-02-17,1988-02-02
1988,10491,NA,132,1988-02-13,1988-02-03
1988,10492,19870,136,1988-02-06,1988-02-02
1988,10493,5310,157,1988-02-10,1988-02-07
1988,10494,7568,117,1988-02-12,1988-02-01
1988,10495,6543,118,1988-02-09,1988-02-04
